DateTime,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,zone_one,zone_two,zone_three,hour_sin,hour_cos
2017-04-07 22:00:00,14.3,82.7,0.07,0.07,0.16,37979.42,19609.37,26305.94,-0.5000000000000004,0.8660254037844384
2017-04-07 23:00:00,14.13,85.05,0.07,0.07,0.18,31822.6,16684.52,22411.64,-0.25881904510252157,0.9659258262890681
2017-04-08 00:00:00,13.96,87.05,0.07,0.08,0.18,27682.93,14217.92,19240.73,0.0,1.0
2017-04-08 01:00:00,13.79,88.25,0.07,0.08,0.18,25202.84,12725.25,17441.94,0.25881904510252074,0.9659258262890683
2017-04-08 02:00:00,13.63,89.05,0.07,0.08,0.18,23978.3,12067.21,15170.91,0.49999999999999994,0.8660254037844387
2017-04-08 03:00:00,13.51,89.68,0.07,0.07,0.19,23923.53,11814.87,15705.21,0.7071067811865476,0.7071067811865476
2017-04-08 04:00:00,13.44,90.4,0.07,0.07,0.2,24754.36,12280.45,16340.36,0.8660254037844386,0.5000000000000001
2017-04-08 05:00:00,13.57,90.25,0.07,0.08,0.19,23395.48,11662.73,14914.91,0.9659258262890683,0.25881904510252074
2017-04-08 06:00:00,13.72,89.85,0.07,0.14,0.25,22026.26,11389.61,11997.09,1.0,6.123233995736766e-17
2017-04-08 07:00:00,13.83,89.7,0.07,6.13,5.72,24136.4,12984.32,12586.67,0.9659258262890683,-0.25881904510252063
2017-04-08 08:00:00,14.03,89.82,0.07,47.41,43.14,27954.7,15191.24,14634.67,0.8660254037844387,-0.4999999999999998
2017-04-08 09:00:00,14.18,89.75,0.06,38.62,34.79,31262.52,17188.59,16678.79,0.7071067811865476,-0.7071067811865475
2017-04-08 10:00:00,14.2,89.93,0.06,68.08,61.59,33574.17,18601.22,18022.79,0.49999999999999994,-0.8660254037844387
2017-04-08 11:00:00,14.09,89.98,0.07,99.62,90.18,34668.5,19101.02,19093.33,0.258819045102521,-0.9659258262890682
2017-04-08 12:00:00,13.99,89.92,0.07,123.53,111.5,34482.5,19069.86,19588.85,1.2246467991473532e-16,-1.0
2017-04-08 13:00:00,13.94,90.0,0.07,123.93,112.95,34130.12,18512.63,19540.36,-0.2588190451025208,-0.9659258262890683
2017-04-08 14:00:00,14.2,89.12,0.07,101.08,92.13,33154.62,17997.56,18863.52,-0.4999999999999997,-0.8660254037844388
2017-04-08 15:00:00,14.29,88.65,0.07,66.9,60.94,31808.14,17106.11,18522.18,-0.7071067811865471,-0.7071067811865479
2017-04-08 16:00:00,14.3,89.23,0.07,65.78,59.73,31185.02,16276.37,18467.88,-0.8660254037844385,-0.5000000000000004
2017-04-08 17:00:00,14.25,90.0,0.07,49.86,45.38,31247.02,15716.7,18371.88,-0.9659258262890683,-0.25881904510252063
2017-04-08 18:00:00,14.32,90.23,0.07,30.02,27.56,34103.25,16949.69,21720.24,-1.0,-1.8369701987210297e-16
2017-04-08 19:00:00,14.41,89.88,0.07,5.63,5.21,42593.41,21497.35,28443.15,-0.9659258262890684,0.2588190451025203
2017-04-08 20:00:00,14.34,90.08,0.07,0.09,0.19,43088.4,21486.35,28789.33,-0.8660254037844386,0.5000000000000001
2017-04-08 21:00:00,14.43,90.03,0.07,0.08,0.14,41359.57,21170.47,28073.7,-0.7071067811865477,0.7071067811865474
2017-04-08 22:00:00,14.43,89.63,0.07,0.09,0.16,37939.12,20183.71,26217.7,-0.5000000000000004,0.8660254037844384
2017-04-08 23:00:00,14.51,89.55,0.07,0.08,0.18,32737.14,17779.43,22695.76,-0.25881904510252157,0.9659258262890681
2017-04-09 00:00:00,14.47,90.2,0.07,0.09,0.15,27784.2,15180.86,19143.76,0.0,1.0
2017-04-09 01:00:00,14.44,90.53,0.07,0.08,0.17,25155.31,13561.1,17225.7,0.25881904510252074,0.9659258262890683
2017-04-09 02:00:00,14.38,90.33,0.07,0.09,0.15,23827.43,12549.9,16128.0,0.49999999999999994,0.8660254037844387
2017-04-09 03:00:00,14.37,89.3,0.07,0.08,0.15,23237.37,12063.54,15596.61,0.7071067811865476,0.7071067811865476
2017-04-09 04:00:00,14.36,89.27,0.07,0.09,0.14,23998.97,12402.65,15994.18,0.8660254037844386,0.5000000000000001
2017-04-09 05:00:00,14.46,89.52,0.07,0.07,0.14,22117.2,11205.7,14407.76,0.9659258262890683,0.25881904510252074
2017-04-09 06:00:00,14.46,90.1,0.07,0.13,0.18,20083.53,10051.53,11440.48,1.0,6.123233995736766e-17
2017-04-09 07:00:00,14.26,90.43,0.07,5.11,5.07,21642.88,10600.81,11978.67,0.9659258262890683,-0.25881904510252063
2017-04-09 08:00:00,14.36,90.08,0.07,23.81,21.89,25860.06,11389.0,13715.39,0.8660254037844387,-0.4999999999999998
2017-04-09 09:00:00,14.62,88.87,0.07,87.22,80.99,28791.73,13372.91,15796.36,0.7071067811865476,-0.7071067811865475
2017-04-09 10:00:00,15.26,84.75,0.07,184.38,170.82,30427.56,15607.33,17529.21,0.49999999999999994,-0.8660254037844387
2017-04-09 11:00:00,15.53,82.43,0.07,227.75,212.82,31302.82,16186.56,18524.12,0.258819045102521,-0.9659258262890682
2017-04-09 12:00:00,15.82,82.48,0.07,278.98,259.35,31779.2,16419.35,19075.88,1.2246467991473532e-16,-1.0
2017-04-09 13:00:00,15.82,82.03,0.07,305.82,284.75,31972.44,16388.8,18923.64,-0.2588190451025208,-0.9659258262890683
2017-04-09 14:00:00,15.81,82.53,0.07,315.05,292.0,30839.87,15397.76,18627.88,-0.4999999999999997,-0.8660254037844388
2017-04-09 15:00:00,16.0,82.35,0.07,328.18,303.38,29514.06,15111.2,18417.45,-0.7071067811865471,-0.7071067811865479
2017-04-09 16:00:00,16.03,80.98,0.07,284.82,266.02,28973.61,15141.75,18280.73,-0.8660254037844385,-0.5000000000000004
2017-04-09 17:00:00,16.14,79.7,0.07,181.68,169.77,30562.93,15299.39,18285.58,-0.9659258262890683,-0.25881904510252063
2017-04-09 18:00:00,15.91,80.83,0.07,132.58,128.83,33976.15,16559.27,21401.21,-1.0,-1.8369701987210297e-16
2017-04-09 19:00:00,15.33,82.18,0.07,18.29,17.85,40709.58,20459.27,27477.33,-0.9659258262890684,0.2588190451025203
2017-04-09 20:00:00,14.96,83.55,0.07,0.13,0.17,41995.09,20933.4,27823.52,-0.8660254037844386,0.5000000000000001
2017-04-09 21:00:00,14.62,86.45,0.07,0.06,0.11,40729.21,21136.25,27187.39,-0.7071067811865477,0.7071067811865474
2017-04-09 22:00:00,14.58,87.57,0.07,0.08,0.12,36861.31,19806.11,24959.03,-0.5000000000000004,0.8660254037844384
2017-04-09 23:00:00,14.34,88.88,0.07,0.08,0.12,31049.64,17180.65,21211.15,-0.25881904510252157,0.9659258262890681
2017-04-10 00:00:00,14.66,89.55,0.07,0.09,0.16,27308.85,15067.82,18491.15,0.0,1.0
2017-04-10 01:00:00,14.32,90.13,0.07,0.08,0.16,25146.01,13691.24,16573.09,0.25881904510252074,0.9659258262890683
2017-04-10 02:00:00,14.19,89.33,0.07,0.07,0.16,23947.3,12980.04,15695.52,0.49999999999999994,0.8660254037844387
2017-04-10 03:00:00,14.36,87.02,0.07,0.07,0.17,23552.55,12913.44,15275.64,0.7071067811865476,0.7071067811865476
2017-04-10 04:00:00,14.67,84.75,0.07,0.08,0.16,24409.21,13599.59,15716.85,0.8660254037844386,0.5000000000000001
2017-04-10 05:00:00,14.6,85.68,0.07,0.06,0.19,22623.55,12602.44,14197.33,0.9659258262890683,0.25881904510252074
2017-04-10 06:00:00,14.32,85.3,0.07,0.2,0.31,21435.18,12446.03,11299.88,1.0,6.123233995736766e-17
2017-04-10 07:00:00,14.28,85.48,0.07,12.12,11.03,23879.1,14830.75,11947.64,0.9659258262890683,-0.25881904510252063
2017-04-10 08:00:00,14.58,85.45,0.07,64.29,59.56,27439.05,16884.93,13637.82,0.8660254037844387,-0.4999999999999998
2017-04-10 09:00:00,15.1,84.17,0.07,173.17,159.77,31454.73,18782.08,15702.3,0.7071067811865476,-0.7071067811865475
2017-04-10 10:00:00,15.4,83.4,0.07,203.3,191.42,32333.09,20013.24,17152.0,0.49999999999999994,-0.8660254037844387
2017-04-10 11:00:00,15.54,82.97,0.07,142.25,132.62,31670.7,21381.26,18327.27,0.258819045102521,-0.9659258262890682
2017-04-10 12:00:00,15.78,82.93,0.07,222.48,206.67,34458.73,21216.9,19554.91,1.2246467991473532e-16,-1.0
2017-04-10 13:00:00,15.97,82.88,0.07,232.43,209.73,35082.88,21176.58,19144.73,-0.2588190451025208,-0.9659258262890683
2017-04-10 14:00:00,15.71,84.77,0.07,101.2,92.89,33791.17,21249.29,18398.06,-0.4999999999999997,-0.8660254037844388
2017-04-10 15:00:00,15.86,86.38,0.07,588.37,575.6,33554.53,19869.65,17736.73,-0.7071067811865471,-0.7071067811865479
2017-04-10 16:00:00,16.59,76.77,0.07,524.88,542.57,33670.27,18731.98,18150.79,-0.8660254037844385,-0.5000000000000004
2017-04-10 17:00:00,16.41,75.1,0.07,266.68,262.03,32770.2,17722.0,18772.36,-0.9659258262890683,-0.25881904510252063
2017-04-10 18:00:00,16.18,78.67,0.07,100.9,95.34,36045.98,19291.65,22179.88,-1.0,-1.8369701987210297e-16
2017-04-10 19:00:00,15.73,82.75,0.07,23.2,22.12,43055.33,23184.93,28251.15,-0.9659258262890684,0.2588190451025203
2017-04-10 20:00:00,15.5,85.05,0.07,0.09,0.16,42950.96,23019.96,28384.97,-0.8660254037844386,0.5000000000000001
2017-04-10 21:00:00,14.96,86.22,0.07,0.05,0.13,40755.05,22360.69,27067.15,-0.7071067811865477,0.7071067811865474
2017-04-10 22:00:00,14.92,87.63,0.07,0.06,0.13,37036.99,20558.25,24814.55,-0.5000000000000004,0.8660254037844384
2017-04-10 23:00:00,15.01,87.28,0.07,0.04,0.12,31409.26,17595.52,21249.94,-0.25881904510252157,0.9659258262890681
2017-04-11 00:00:00,15.15,87.2,0.07,0.05,0.12,27368.78,15439.92,18224.48,0.0,1.0
2017-04-11 01:00:00,15.03,88.08,0.07,0.06,0.1,25053.0,14030.96,16666.18,0.25881904510252074,0.9659258262890683
2017-04-11 02:00:00,14.88,87.83,0.07,0.06,0.12,23772.66,13335.64,15861.33,0.49999999999999994,0.8660254037844387
2017-04-11 03:00:00,14.92,86.58,0.07,0.05,0.11,23513.28,13305.09,15515.15,0.7071067811865476,0.7071067811865476
2017-04-11 04:00:00,14.78,86.57,0.07,0.06,0.12,24500.15,13732.18,15910.79,0.8660254037844386,0.5000000000000001
2017-04-11 05:00:00,14.74,84.73,0.07,0.04,0.12,22793.02,12781.47,14494.06,0.9659258262890683,0.25881904510252074
2017-04-11 06:00:00,14.72,81.47,0.07,0.52,0.52,21328.74,12265.78,11438.55,1.0,6.123233995736766e-17
2017-04-11 07:00:00,15.05,79.72,0.07,37.37,34.72,24389.58,14617.52,12033.94,0.9659258262890683,-0.25881904510252063
2017-04-11 08:00:00,15.36,78.15,0.07,123.67,113.55,27380.15,16906.31,14104.24,0.8660254037844387,-0.4999999999999998
2017-04-11 09:00:00,15.48,78.13,0.07,187.55,174.62,31018.64,18670.88,16160.97,0.7071067811865476,-0.7071067811865475
2017-04-11 10:00:00,16.36,74.5,0.07,444.75,420.17,34155.95,19814.05,17179.15,0.49999999999999994,-0.8660254037844387
2017-04-11 11:00:00,16.3,77.35,0.07,296.6,271.3,35041.55,20111.0,18138.18,0.258819045102521,-0.9659258262890682
2017-04-11 12:00:00,15.87,83.35,0.07,168.6,152.3,35000.22,20240.53,19033.21,1.2246467991473532e-16,-1.0
2017-04-11 13:00:00,15.58,85.37,0.07,121.6,111.5,34473.2,20227.7,18943.03,-0.2588190451025208,-0.9659258262890683
2017-04-11 14:00:00,15.44,85.73,0.07,99.14,91.99,34205.55,20117.72,18833.45,-0.4999999999999997,-0.8660254037844388
2017-04-11 15:00:00,15.86,84.07,0.07,207.12,191.3,33370.59,19375.97,17757.09,-0.7071067811865471,-0.7071067811865479
2017-04-11 16:00:00,15.75,85.45,0.07,161.88,149.7,32727.84,18401.43,17596.12,-0.8660254037844385,-0.5000000000000004
2017-04-11 17:00:00,16.04,83.65,0.07,236.55,222.43,32021.01,17013.24,17653.33,-0.9659258262890683,-0.25881904510252063
2017-04-11 18:00:00,16.16,80.92,0.07,180.53,181.1,34353.33,17894.3,20460.61,-1.0,-1.8369701987210297e-16
2017-04-11 19:00:00,16.04,79.12,0.07,37.27,37.85,43233.07,22431.57,27431.76,-0.9659258262890684,0.2588190451025203
2017-04-11 20:00:00,15.78,79.42,0.07,0.13,0.17,43362.24,22531.77,27717.82,-0.8660254037844386,0.5000000000000001
2017-04-11 21:00:00,15.49,81.92,0.07,0.05,0.11,41873.15,22275.76,27501.58,-0.7071067811865477,0.7071067811865474
2017-04-11 22:00:00,15.39,85.75,0.07,0.06,0.1,38445.47,20726.27,25390.55,-0.5000000000000004,0.8660254037844384
2017-04-11 23:00:00,15.28,87.67,0.07,0.05,0.11,32890.08,17804.48,21780.36,-0.25881904510252157,0.9659258262890681
2017-04-12 00:00:00,15.1,88.2,0.07,0.06,0.11,28340.15,15535.23,18868.36,0.0,1.0
2017-04-12 01:00:00,15.1,87.82,0.07,0.05,0.12,25666.82,14223.42,17051.15,0.25881904510252074,0.9659258262890683
2017-04-12 02:00:00,15.28,87.37,0.07,0.06,0.11,24472.25,13353.97,16079.52,0.49999999999999994,0.8660254037844387
2017-04-12 03:00:00,15.22,88.45,0.07,0.06,0.11,24165.34,13162.12,15926.3,0.7071067811865476,0.7071067811865476
2017-04-12 04:00:00,15.15,89.2,0.07,0.07,0.1,25142.91,13679.02,16166.79,0.8660254037844386,0.5000000000000001
2017-04-12 05:00:00,15.09,88.92,0.07,0.07,0.11,22784.76,12965.99,14347.64,0.9659258262890683,0.25881904510252074
2017-04-12 06:00:00,15.27,86.57,0.07,0.31,0.33,21704.89,12519.35,11170.91,1.0,6.123233995736766e-17
2017-04-12 07:00:00,15.39,87.5,0.07,19.84,18.28,24174.64,14674.95,11738.18,0.9659258262890683,-0.25881904510252063
2017-04-12 08:00:00,15.65,88.52,0.07,108.2,97.8,27576.49,16795.72,13575.76,0.8660254037844387,-0.4999999999999998
2017-04-12 09:00:00,16.07,87.8,0.07,210.35,190.08,30821.27,18598.78,15572.36,0.7071067811865476,-0.7071067811865475
2017-04-12 10:00:00,16.38,86.12,0.07,247.07,231.93,34023.68,20144.6,17074.42,0.49999999999999994,-0.8660254037844387
2017-04-12 11:00:00,16.54,85.0,0.07,315.65,290.35,35102.52,20596.13,18131.39,0.258819045102521,-0.9659258262890682
2017-04-12 12:00:00,16.84,82.67,0.07,318.85,287.52,35414.6,20378.0,18944.0,1.2246467991473532e-16,-1.0
2017-04-12 13:00:00,17.53,80.32,0.07,687.55,556.22,34648.87,20505.09,19230.06,-0.2588190451025208,-0.9659258262890683
2017-04-12 14:00:00,17.99,78.22,0.07,790.67,275.0,34065.02,20381.67,18830.55,-0.4999999999999997,-0.8660254037844388
2017-04-12 15:00:00,17.92,78.53,0.07,564.13,276.92,33204.22,19600.81,18072.24,-0.7071067811865471,-0.7071067811865479
2017-04-12 16:00:00,17.28,80.42,0.07,227.03,197.1,32642.07,18505.3,17789.09,-0.8660254037844385,-0.5000000000000004
2017-04-12 17:00:00,16.86,81.62,0.07,160.83,143.1,31901.14,17263.75,17903.52,-0.9659258262890683,-0.25881904510252063
2017-04-12 18:00:00,16.67,83.68,0.07,107.41,98.94,33696.1,18202.24,20532.36,-1.0,-1.8369701987210297e-16
2017-04-12 19:00:00,16.37,86.37,0.07,21.8,21.82,42568.61,22765.78,27492.85,-0.9659258262890684,0.2588190451025203
2017-04-12 20:00:00,16.07,86.38,0.07,0.09,0.21,42908.59,22816.5,27883.64,-0.8660254037844386,0.5000000000000001
2017-04-12 21:00:00,15.99,83.82,0.07,0.03,0.19,41506.31,22554.99,27164.12,-0.7071067811865477,0.7071067811865474
2017-04-12 22:00:00,15.93,86.4,0.07,0.04,0.18,37926.72,20835.64,25251.88,-0.5000000000000004,0.8660254037844384
2017-04-12 23:00:00,15.46,89.23,0.07,0.04,0.16,32409.56,18377.6,21723.15,-0.25881904510252157,0.9659258262890681
2017-04-13 00:00:00,15.38,89.05,0.07,0.03,0.15,28040.47,15954.38,18683.15,0.0,1.0
2017-04-13 01:00:00,15.84,83.95,0.07,0.03,0.17,25501.49,14397.56,16804.85,0.25881904510252074,0.9659258262890683
2017-04-13 02:00:00,15.98,82.18,0.07,0.04,0.16,24345.15,13550.1,15996.12,0.49999999999999994,0.8660254037844387
2017-04-13 03:00:00,15.76,85.28,0.07,0.04,0.16,24096.1,13531.77,15808.97,0.7071067811865476,0.7071067811865476
2017-04-13 04:00:00,15.5,87.33,0.07,0.04,0.16,24882.5,13876.37,16057.21,0.8660254037844386,0.5000000000000001
2017-04-13 05:00:00,15.53,86.4,0.07,0.04,0.17,22937.7,12769.86,14322.42,0.9659258262890683,0.25881904510252074
2017-04-13 06:00:00,15.62,85.32,0.07,0.25,0.34,21484.78,12447.86,11354.18,1.0,6.123233995736766e-17
2017-04-13 07:00:00,15.8,84.68,0.07,9.46,8.26,24150.87,14648.07,12030.06,0.9659258262890683,-0.25881904510252063
2017-04-13 08:00:00,15.7,86.68,0.08,25.34,22.09,27405.98,15982.48,15018.67,0.8660254037844387,-0.4999999999999998
2017-04-13 09:00:00,15.7,87.2,0.07,52.18,45.22,30332.49,17375.56,17245.09,0.7071067811865476,-0.7071067811865475
2017-04-13 10:00:00,15.87,86.38,0.08,88.23,77.45,33304.46,18318.94,18840.24,0.49999999999999994,-0.8660254037844387
2017-04-13 11:00:00,16.16,85.77,0.07,156.93,138.45,34933.05,19094.3,19968.97,0.258819045102521,-0.9659258262890682
2017-04-13 12:00:00,16.71,84.0,0.08,400.73,300.3,35385.66,19085.13,20671.03,1.2246467991473532e-16,-1.0
2017-04-13 13:00:00,17.27,79.22,0.08,287.13,254.58,35202.76,19038.09,21062.79,-0.2588190451025208,-0.9659258262890683
2017-04-13 14:00:00,17.43,77.33,0.08,306.78,268.65,33979.25,18959.88,20684.61,-0.4999999999999997,-0.8660254037844388
2017-04-13 15:00:00,17.55,77.7,0.08,284.18,249.1,33737.44,20163.54,18526.06,-0.7071067811865471,-0.7071067811865479
2017-04-13 16:00:00,17.17,80.03,0.08,125.37,110.85,32594.53,18939.1,18172.12,-0.8660254037844385,-0.5000000000000004
2017-04-13 17:00:00,16.98,81.15,0.08,126.77,111.35,32029.28,18011.61,18240.97,-0.9659258262890683,-0.25881904510252063
2017-04-13 18:00:00,17.23,80.8,0.08,50.82,44.27,34267.56,18911.0,21015.27,-1.0,-1.8369701987210297e-16
2017-04-13 19:00:00,17.25,80.82,0.09,6.11,5.36,43240.3,23680.45,28486.79,-0.9659258262890684,0.2588190451025203
2017-04-13 20:00:00,17.72,78.6,0.08,0.08,0.13,43636.08,23652.95,28713.7,-0.8660254037844386,0.5000000000000001
2017-04-13 21:00:00,17.74,78.45,0.09,0.03,0.11,41918.62,22884.93,27810.91,-0.7071067811865477,0.7071067811865474
2017-04-13 22:00:00,17.19,81.35,0.08,0.03,0.1,38071.39,21270.67,26048.0,-0.5000000000000004,0.8660254037844384
2017-04-13 23:00:00,16.47,83.42,0.07,0.02,0.12,33019.25,18738.09,22542.55,-0.25881904510252157,0.9659258262890681
2017-04-14 00:00:00,16.04,84.88,0.08,0.04,0.11,28796.9,16168.84,19486.06,0.0,1.0
2017-04-14 01:00:00,16.01,85.57,0.08,0.03,0.1,26018.17,14555.8,17216.97,0.25881904510252074,0.9659258262890683
2017-04-14 02:00:00,15.95,86.45,0.08,0.03,0.11,24689.26,13366.8,16162.91,0.49999999999999994,0.8660254037844387
2017-04-14 03:00:00,15.76,86.73,0.08,0.04,0.11,24336.88,13315.48,15882.67,0.7071067811865476,0.7071067811865476
2017-04-14 04:00:00,15.65,86.08,0.08,0.04,0.11,25167.71,13770.67,16181.33,0.8660254037844386,0.5000000000000001
2017-04-14 05:00:00,15.48,85.07,0.08,0.04,0.12,23080.3,12889.0,14442.67,0.9659258262890683,0.25881904510252074
2017-04-14 06:00:00,15.84,84.13,0.08,0.37,0.38,21915.69,12619.55,11173.82,1.0,6.123233995736766e-17
2017-04-14 07:00:00,15.65,84.18,0.08,28.16,24.57,23941.1,14557.64,11538.42,0.9659258262890683,-0.25881904510252063
2017-04-14 08:00:00,16.12,84.28,0.09,146.78,125.43,26689.86,17026.68,13501.09,0.8660254037844387,-0.4999999999999998
2017-04-14 09:00:00,16.92,83.12,0.09,334.33,193.33,30454.42,18939.71,15528.73,0.7071067811865476,-0.7071067811865475
2017-04-14 10:00:00,18.2,76.13,0.08,302.67,236.6,33521.46,20241.75,17295.52,0.49999999999999994,-0.8660254037844387
2017-04-14 11:00:00,18.7,69.63,0.08,321.05,241.33,34782.17,20981.06,18135.27,0.258819045102521,-0.9659258262890682
2017-04-14 12:00:00,19.6,65.9,0.07,753.75,314.3,33677.5,20319.35,18493.09,1.2246467991473532e-16,-1.0
2017-04-14 13:00:00,19.6,65.78,0.07,616.42,284.5,33603.1,20089.0,18764.61,-0.2588190451025208,-0.9659258262890683
2017-04-14 14:00:00,19.29,66.88,0.07,372.08,247.45,33188.72,19968.02,18022.79,-0.4999999999999997,-0.8660254037844388
2017-04-14 15:00:00,18.6,70.2,0.07,359.2,253.45,32495.33,19611.2,17337.21,-0.7071067811865471,-0.7071067811865479
2017-04-14 16:00:00,18.21,70.39,0.07,122.45,108.6,32487.06,18758.25,17222.79,-0.8660254037844385,-0.5000000000000004
2017-04-14 17:00:00,18.26,69.16,0.07,202.18,190.45,31273.89,17524.64,17350.79,-0.9659258262890683,-0.25881904510252063
2017-04-14 18:00:00,17.81,72.48,0.07,170.28,170.93,32730.94,17874.13,19844.85,-1.0,-1.8369701987210297e-16
2017-04-14 19:00:00,17.07,77.47,0.07,25.72,22.77,42078.79,22791.45,27426.91,-0.9659258262890684,0.2588190451025203
2017-04-14 20:00:00,16.59,79.93,0.07,0.15,0.2,42696.75,23063.34,27951.52,-0.8660254037844386,0.5000000000000001
2017-04-14 21:00:00,16.37,81.38,0.07,0.03,0.12,41803.92,22501.22,27512.24,-0.7071067811865477,0.7071067811865474
2017-04-14 22:00:00,15.62,83.6,0.08,0.03,0.11,38385.53,21185.74,25402.18,-0.5000000000000004,0.8660254037844384
2017-04-14 23:00:00,14.86,85.53,0.08,0.03,0.11,33001.68,18618.94,21885.09,-0.25881904510252157,0.9659258262890681
2017-04-15 00:00:00,14.14,86.68,0.08,0.03,0.11,28324.65,15915.27,19041.94,0.0,1.0
2017-04-15 01:00:00,13.54,87.57,0.07,0.03,0.12,25890.03,14421.38,17048.24,0.25881904510252074,0.9659258262890683
2017-04-15 02:00:00,13.48,87.8,0.08,0.03,0.13,24337.91,13573.93,16021.33,0.49999999999999994,0.8660254037844387
2017-04-15 03:00:00,13.67,85.93,0.07,0.03,0.09,24075.44,13420.57,15597.58,0.7071067811865476,0.7071067811865476
2017-04-15 04:00:00,13.79,84.85,0.08,0.03,0.11,24654.12,13729.12,15964.12,0.8660254037844386,0.5000000000000001
2017-04-15 05:00:00,15.62,78.27,0.08,0.03,0.12,22426.18,12402.04,14209.94,0.9659258262890683,0.25881904510252074
2017-04-15 06:00:00,16.13,72.7,0.08,1.89,1.73,21049.73,11819.14,11254.3,1.0,6.123233995736766e-17
2017-04-15 07:00:00,16.46,73.02,0.09,52.84,46.27,23310.74,13857.43,12095.03,0.9659258262890683,-0.25881904510252063
2017-04-15 08:00:00,16.76,68.61,0.09,169.47,148.95,26280.65,16251.32,14009.21,0.8660254037844387,-0.4999999999999998
2017-04-15 09:00:00,17.89,62.48,0.09,338.18,152.92,29678.36,18253.56,16254.06,0.7071067811865476,-0.7071067811865475
2017-04-15 10:00:00,19.57,54.24,0.09,693.2,107.77,32245.25,19563.54,17829.82,0.49999999999999994,-0.8660254037844387
2017-04-15 11:00:00,20.58,47.18,0.09,627.82,217.58,34235.52,19793.28,18944.97,0.258819045102521,-0.9659258262890682
2017-04-15 12:00:00,20.55,51.41,0.09,396.35,253.15,34103.25,19701.63,19785.7,1.2246467991473532e-16,-1.0
2017-04-15 13:00:00,20.76,52.17,0.09,385.72,241.85,33673.37,19653.36,20132.85,-0.2588190451025208,-0.9659258262890683
2017-04-15 14:00:00,21.1,53.58,0.09,468.35,221.37,32960.34,19131.57,19457.94,-0.4999999999999997,-0.8660254037844388
2017-04-15 15:00:00,19.04,63.72,0.07,230.48,199.22,32497.4,18416.7,19110.79,-0.7071067811865471,-0.7071067811865479
2017-04-15 16:00:00,18.78,65.08,0.07,197.92,174.85,31418.56,17655.4,18787.88,-0.8660254037844385,-0.5000000000000004
2017-04-15 17:00:00,18.55,65.6,0.07,116.65,103.08,31201.55,16832.38,18641.45,-0.9659258262890683,-0.25881904510252063
2017-04-15 18:00:00,18.57,66.3,0.08,58.73,58.48,33305.49,17607.74,21096.73,-1.0,-1.8369701987210297e-16
2017-04-15 19:00:00,18.6,64.54,0.09,24.62,22.94,42413.61,21987.98,28041.7,-0.9659258262890684,0.2588190451025203
2017-04-15 20:00:00,17.6,67.32,0.09,0.13,0.2,43167.97,22032.59,28544.97,-0.8660254037844386,0.5000000000000001
2017-04-15 21:00:00,16.47,72.5,0.08,0.03,0.13,41675.78,21551.12,28083.39,-0.7071067811865477,0.7071067811865474
2017-04-15 22:00:00,15.8,76.35,0.08,0.02,0.13,38501.27,20540.53,26604.61,-0.5000000000000004,0.8660254037844384
2017-04-15 23:00:00,15.38,78.22,0.08,0.03,0.13,33935.84,18323.22,23770.18,-0.25881904510252157,0.9659258262890681
2017-04-16 00:00:00,14.32,82.2,0.08,0.02,0.14,28669.8,15505.91,19869.09,0.0,1.0
2017-04-16 01:00:00,13.68,84.03,0.08,0.03,0.14,25598.62,13782.89,17742.55,0.25881904510252074,0.9659258262890683
2017-04-16 02:00:00,12.91,85.33,0.08,0.03,0.13,24056.84,12615.89,16624.48,0.49999999999999994,0.8660254037844387
2017-04-16 03:00:00,12.68,86.13,0.08,0.03,0.13,23660.02,12205.91,16182.3,0.7071067811865476,0.7071067811865476
2017-04-16 04:00:00,12.28,86.17,0.08,0.03,0.14,23934.9,12556.62,16233.7,0.8660254037844386,0.5000000000000001
2017-04-16 05:00:00,11.73,87.58,0.08,0.03,0.13,21411.41,10835.44,14170.18,0.9659258262890683,0.25881904510252074
2017-04-16 06:00:00,11.64,87.73,0.08,2.08,1.86,19532.74,9932.99,11226.18,1.0,6.123233995736766e-17
2017-04-16 07:00:00,10.94,88.38,0.08,88.87,79.38,20650.85,10833.6,11683.88,0.9659258262890683,-0.25881904510252063
2017-04-16 08:00:00,11.85,88.68,0.09,282.25,259.98,23122.67,12359.27,13495.27,0.8660254037844387,-0.4999999999999998
2017-04-16 09:00:00,14.15,84.4,0.09,464.97,181.33,26429.45,14171.49,15664.48,0.7071067811865476,-0.7071067811865475
2017-04-16 10:00:00,17.27,71.42,0.09,633.6,101.55,28882.67,15466.8,17531.15,0.49999999999999994,-0.8660254037844387
2017-04-16 11:00:00,20.06,55.92,0.08,730.68,115.0,31048.61,15925.05,18747.15,0.258819045102521,-0.9659258262890682
2017-04-16 12:00:00,20.84,51.78,0.07,811.33,131.97,31092.01,16323.42,19416.24,1.2246467991473532e-16,-1.0
2017-04-16 13:00:00,20.48,54.48,0.08,829.33,134.52,30885.34,16115.68,19584.0,-0.2588190451025208,-0.9659258262890683
2017-04-16 14:00:00,20.17,58.8,0.07,798.33,124.93,30124.78,15798.57,18869.33,-0.4999999999999997,-0.8660254037844388
2017-04-16 15:00:00,20.38,59.9,0.07,685.08,493.62,28812.4,15212.63,18403.88,-0.7071067811865471,-0.7071067811865479
