Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week_Monday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,NSM_sin,NSM_cos,month_sin,month_cos
4.21,0.0,16.74,1,0,0,0,0,0,0,-0.8968727415326883,-0.44228869021900136,0.8660254037844386,0.5000000000000001
4.21,0.0,16.74,1,0,0,0,0,0,0,-0.9238795325112865,-0.38268343236509034,0.8660254037844386,0.5000000000000001
4.61,0.0,19.91,1,0,0,0,0,0,0,-0.9469301294951056,-0.3214394653031618,0.8660254037844386,0.5000000000000001
4.9,0.0,22.82,1,0,0,0,0,0,0,-0.9659258262890681,-0.2588190451025215,0.8660254037844386,0.5000000000000001
4.32,0.0,16.27,1,0,0,0,0,0,0,-0.9807852804032303,-0.19509032201612866,0.8660254037844386,0.5000000000000001
4.64,0.0,21.78,1,0,0,0,0,0,0,-0.9914448613738104,-0.13052619222005163,0.8660254037844386,0.5000000000000001
4.97,0.0,25.99,1,0,0,0,0,0,0,-0.9978589232386035,-0.06540312923014273,0.8660254037844386,0.5000000000000001
4.28,0.0,18.36,1,0,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
3.96,0.0,6.19,1,0,0,0,0,0,0,-0.9978589232386035,0.06540312923014326,0.8660254037844386,0.5000000000000001
3.96,0.0,5.51,1,0,0,0,0,0,0,-0.9914448613738105,0.13052619222005127,0.8660254037844386,0.5000000000000001
4.07,0.0,14.76,1,0,0,0,0,0,0,-0.9807852804032304,0.1950903220161283,0.8660254037844386,0.5000000000000001
4.1,0.0,17.5,1,0,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
4.18,0.0,17.5,1,0,0,0,0,0,0,-0.9469301294951057,0.3214394653031615,0.8660254037844386,0.5000000000000001
4.07,0.0,17.53,1,0,0,0,0,0,0,-0.9238795325112866,0.38268343236509,0.8660254037844386,0.5000000000000001
4.1,0.0,17.64,1,0,0,0,0,0,0,-0.8968727415326884,0.442288690219001,0.8660254037844386,0.5000000000000001
5.08,0.0,26.53,1,0,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
4.21,0.0,18.83,1,0,0,0,0,0,0,-0.8314696123025455,0.5555702330196018,0.8660254037844386,0.5000000000000001
4.72,0.0,23.22,1,0,0,0,0,0,0,-0.7933533402912352,0.6087614290087205,0.8660254037844386,0.5000000000000001
4.93,0.0,26.71,1,0,0,0,0,0,0,-0.7518398074789777,0.6593458151000684,0.8660254037844386,0.5000000000000001
4.25,0.0,19.26,1,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
4.1,0.0,17.46,1,0,0,0,0,0,0,-0.6593458151000694,0.7518398074789769,0.8660254037844386,0.5000000000000001
4.1,0.0,17.5,1,0,0,0,0,0,0,-0.608761429008721,0.7933533402912349,0.8660254037844386,0.5000000000000001
4.14,0.0,17.5,1,0,0,0,0,0,0,-0.555570233019603,0.8314696123025447,0.8660254037844386,0.5000000000000001
4.1,0.0,17.57,1,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
3.96,1.3,9.94,1,0,0,0,0,0,0,-0.4422886902190014,0.8968727415326883,0.8660254037844386,0.5000000000000001
3.82,3.42,0.0,1,0,0,0,0,0,0,-0.38268343236508956,0.9238795325112868,0.8660254037844386,0.5000000000000001
4.0,3.67,0.0,1,0,0,0,0,0,0,-0.32143946530316186,0.9469301294951056,0.8660254037844386,0.5000000000000001
4.75,4.75,0.0,1,0,0,0,0,0,0,-0.2588190451025207,0.9659258262890683,0.8660254037844386,0.5000000000000001
4.07,3.6,0.0,1,0,0,0,0,0,0,-0.19509032201612786,0.9807852804032305,0.8660254037844386,0.5000000000000001
4.39,4.1,0.0,1,0,0,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.8660254037844386,0.5000000000000001
4.57,4.25,0.0,1,0,0,0,0,0,0,-0.06540312923014367,0.9978589232386035,0.8660254037844386,0.5000000000000001
3.85,3.17,0.0,1,0,0,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
3.85,3.13,0.0,0,1,0,0,0,0,0,0.06540312923014306,0.9978589232386035,0.8660254037844386,0.5000000000000001
3.82,3.31,0.0,0,1,0,0,0,0,0,0.13052619222005157,0.9914448613738104,0.8660254037844386,0.5000000000000001
3.78,3.2,0.0,0,1,0,0,0,0,0,0.19509032201612828,0.9807852804032304,0.8660254037844386,0.5000000000000001
3.85,3.46,0.0,0,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
3.85,3.56,0.0,0,1,0,0,0,0,0,0.3214394653031616,0.9469301294951057,0.8660254037844386,0.5000000000000001
3.89,3.67,0.0,0,1,0,0,0,0,0,0.38268343236508984,0.9238795325112867,0.8660254037844386,0.5000000000000001
3.89,3.53,0.0,0,1,0,0,0,0,0,0.4422886902190013,0.8968727415326883,0.8660254037844386,0.5000000000000001
3.85,3.49,0.0,0,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
3.85,3.49,0.0,0,1,0,0,0,0,0,0.5555702330196022,0.8314696123025452,0.8660254037844386,0.5000000000000001
5.54,4.72,0.0,0,1,0,0,0,0,0,0.6087614290087207,0.7933533402912352,0.8660254037844386,0.5000000000000001
4.75,4.75,0.0,0,1,0,0,0,0,0,0.6593458151000688,0.7518398074789774,0.8660254037844386,0.5000000000000001
3.85,3.28,0.0,0,1,0,0,0,0,0,0.7071067811865476,0.7071067811865475,0.8660254037844386,0.5000000000000001
3.82,3.24,0.0,0,1,0,0,0,0,0,0.7518398074789774,0.6593458151000688,0.8660254037844386,0.5000000000000001
3.82,3.24,0.0,0,1,0,0,0,0,0,0.7933533402912352,0.6087614290087207,0.8660254037844386,0.5000000000000001
3.82,3.24,0.0,0,1,0,0,0,0,0,0.8314696123025452,0.5555702330196023,0.8660254037844386,0.5000000000000001
3.82,3.2,0.0,0,1,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
3.85,3.28,0.0,0,1,0,0,0,0,0,0.8968727415326883,0.44228869021900147,0.8660254037844386,0.5000000000000001
3.82,3.28,0.0,0,1,0,0,0,0,0,0.9238795325112867,0.38268343236508984,0.8660254037844386,0.5000000000000001
3.85,3.38,0.0,0,1,0,0,0,0,0,0.9469301294951056,0.3214394653031617,0.8660254037844386,0.5000000000000001
4.03,3.53,0.0,0,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
4.97,4.57,0.0,0,1,0,0,0,0,0,0.9807852804032304,0.19509032201612833,0.8660254037844386,0.5000000000000001
5.29,4.39,0.0,0,1,0,0,0,0,0,0.9914448613738104,0.1305261922200517,0.8660254037844386,0.5000000000000001
4.32,4.0,0.0,0,1,0,0,0,0,0,0.9978589232386035,0.06540312923014305,0.8660254037844386,0.5000000000000001
3.78,3.1,0.0,0,1,0,0,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844386,0.5000000000000001
3.78,3.02,0.0,0,1,0,0,0,0,0,0.9978589232386035,-0.06540312923014314,0.8660254037844386,0.5000000000000001
3.85,3.02,0.0,0,1,0,0,0,0,0,0.9914448613738104,-0.1305261922200516,0.8660254037844386,0.5000000000000001
3.92,3.1,0.0,0,1,0,0,0,0,0,0.9807852804032304,-0.1950903220161282,0.8660254037844386,0.5000000000000001
3.82,3.17,0.0,0,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252085,0.8660254037844386,0.5000000000000001
3.78,3.06,0.0,0,1,0,0,0,0,0,0.9469301294951057,-0.3214394653031616,0.8660254037844386,0.5000000000000001
4.82,3.82,0.0,0,1,0,0,0,0,0,0.9238795325112867,-0.3826834323650897,0.8660254037844386,0.5000000000000001
6.84,4.46,0.0,0,1,0,0,0,0,0,0.8968727415326884,-0.44228869021900113,0.8660254037844386,0.5000000000000001
7.31,4.64,0.0,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
26.82,19.19,0.0,0,1,0,0,0,0,0,0.8314696123025453,-0.555570233019602,0.8660254037844386,0.5000000000000001
56.81,40.86,0.0,0,1,0,0,0,0,0,0.7933533402912354,-0.6087614290087203,0.8660254037844386,0.5000000000000001
67.18,47.3,0.0,0,1,0,0,0,0,0,0.7518398074789774,-0.6593458151000688,0.8660254037844386,0.5000000000000001
55.58,14.94,0.0,0,1,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
56.23,10.91,0.0,0,1,0,0,0,0,1,0.659345815100069,-0.7518398074789773,0.8660254037844386,0.5000000000000001
60.08,11.99,0.0,0,1,0,0,0,0,1,0.6087614290087209,-0.793353340291235,0.8660254037844386,0.5000000000000001
63.11,18.04,0.0,0,1,0,0,0,0,1,0.5555702330196022,-0.8314696123025453,0.8660254037844386,0.5000000000000001
53.35,9.97,0.0,0,1,0,0,0,0,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
100.55,34.13,0.0,0,1,0,0,0,1,0,0.4422886902190013,-0.8968727415326883,0.8660254037844386,0.5000000000000001
67.28,16.7,0.0,0,1,0,0,0,1,0,0.3826834323650899,-0.9238795325112867,0.8660254037844386,0.5000000000000001
66.6,21.46,0.0,0,1,0,0,0,1,0,0.32143946530316175,-0.9469301294951056,0.8660254037844386,0.5000000000000001
103.82,26.68,0.0,0,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
82.76,39.46,0.0,0,1,0,0,0,1,0,0.19509032201612816,-0.9807852804032304,0.8660254037844386,0.5000000000000001
59.83,31.72,0.0,0,1,0,0,0,1,0,0.13052619222005157,-0.9914448613738104,0.8660254037844386,0.5000000000000001
60.62,33.91,0.0,0,1,0,0,0,1,0,0.06540312923014312,-0.9978589232386035,0.8660254037844386,0.5000000000000001
64.62,39.46,0.0,0,1,0,0,0,1,0,-3.216245299353273e-16,-1.0,0.8660254037844386,0.5000000000000001
10.22,1.15,20.41,0,1,0,0,0,0,1,-0.06540312923014287,-0.9978589232386035,0.8660254037844386,0.5000000000000001
6.16,0.0,27.11,0,1,0,0,0,0,1,-0.13052619222005177,-0.9914448613738104,0.8660254037844386,0.5000000000000001
6.88,0.0,26.64,0,1,0,0,0,0,1,-0.19509032201612792,-0.9807852804032305,0.8660254037844386,0.5000000000000001
6.66,0.0,26.75,0,1,0,0,0,0,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
39.49,12.28,10.62,0,1,0,0,0,0,1,-0.3214394653031611,-0.9469301294951058,0.8660254037844386,0.5000000000000001
59.4,18.58,0.0,0,1,0,0,0,0,1,-0.38268343236508967,-0.9238795325112868,0.8660254037844386,0.5000000000000001
50.8,8.42,0.0,0,1,0,0,0,0,1,-0.4422886902190011,-0.8968727415326884,0.8660254037844386,0.5000000000000001
57.53,9.29,0.0,0,1,0,0,0,0,1,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001
52.02,10.22,0.04,0,1,0,0,0,0,1,-0.555570233019602,-0.8314696123025455,0.8660254037844386,0.5000000000000001
58.82,18.79,0.0,0,1,0,0,0,0,1,-0.6087614290087207,-0.7933533402912352,0.8660254037844386,0.5000000000000001
46.15,8.86,0.0,0,1,0,0,0,0,1,-0.6593458151000685,-0.7518398074789777,0.8660254037844386,0.5000000000000001
46.55,10.15,0.0,0,1,0,0,0,0,1,-0.7071067811865475,-0.7071067811865477,0.8660254037844386,0.5000000000000001
47.38,9.32,0.0,0,1,0,0,0,0,1,-0.7518398074789769,-0.6593458151000694,0.8660254037844386,0.5000000000000001
57.78,14.47,0.0,0,1,0,0,0,0,1,-0.7933533402912349,-0.6087614290087209,0.8660254037844386,0.5000000000000001
53.42,13.46,0.07,0,1,0,0,0,0,1,-0.8314696123025452,-0.5555702330196022,0.8660254037844386,0.5000000000000001
50.87,10.62,0.36,0,1,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
44.1,5.26,2.09,0,1,0,0,0,0,1,-0.8968727415326883,-0.44228869021900136,0.8660254037844386,0.5000000000000001
34.09,0.07,7.56,0,1,0,0,0,0,1,-0.9238795325112865,-0.38268343236509034,0.8660254037844386,0.5000000000000001
35.57,0.0,7.49,0,1,0,0,0,0,1,-0.9469301294951056,-0.3214394653031618,0.8660254037844386,0.5000000000000001
36.0,0.0,7.49,0,1,0,0,0,0,1,-0.9659258262890681,-0.2588190451025215,0.8660254037844386,0.5000000000000001
44.17,3.85,2.27,0,1,0,0,0,1,0,-0.9807852804032303,-0.19509032201612866,0.8660254037844386,0.5000000000000001
56.09,15.44,0.43,0,1,0,0,0,1,0,-0.9914448613738104,-0.13052619222005163,0.8660254037844386,0.5000000000000001
34.7,0.22,8.46,0,1,0,0,0,1,0,-0.9978589232386035,-0.06540312923014273,0.8660254037844386,0.5000000000000001
32.69,0.0,10.8,0,1,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
45.5,19.4,0.68,0,1,0,0,0,1,0,-0.9978589232386035,0.06540312923014326,0.8660254037844386,0.5000000000000001
62.96,37.73,0.0,0,1,0,0,0,1,0,-0.9914448613738105,0.13052619222005127,0.8660254037844386,0.5000000000000001
65.56,26.46,0.0,0,1,0,0,0,1,0,-0.9807852804032304,0.1950903220161283,0.8660254037844386,0.5000000000000001
62.35,21.2,0.0,0,1,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
63.36,23.0,0.0,0,1,0,0,0,1,0,-0.9469301294951057,0.3214394653031615,0.8660254037844386,0.5000000000000001
60.73,21.2,0.0,0,1,0,0,0,1,0,-0.9238795325112866,0.38268343236509,0.8660254037844386,0.5000000000000001
60.48,21.49,0.0,0,1,0,0,0,1,0,-0.8968727415326884,0.442288690219001,0.8660254037844386,0.5000000000000001
62.03,22.54,0.0,0,1,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
61.56,22.39,0.0,0,1,0,0,0,0,1,-0.8314696123025455,0.5555702330196018,0.8660254037844386,0.5000000000000001
61.38,21.31,0.0,0,1,0,0,0,0,1,-0.7933533402912352,0.6087614290087205,0.8660254037844386,0.5000000000000001
65.05,22.36,0.0,0,1,0,0,0,0,1,-0.7518398074789777,0.6593458151000684,0.8660254037844386,0.5000000000000001
40.54,6.08,3.1,0,1,0,0,0,0,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
8.39,0.0,25.38,0,1,0,0,0,0,1,-0.6593458151000694,0.7518398074789769,0.8660254037844386,0.5000000000000001
6.52,0.0,26.57,0,1,0,0,0,0,1,-0.608761429008721,0.7933533402912349,0.8660254037844386,0.5000000000000001
6.26,0.0,26.6,0,1,0,0,0,0,1,-0.555570233019603,0.8314696123025447,0.8660254037844386,0.5000000000000001
6.19,0.0,26.68,0,1,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
6.01,1.73,15.48,0,1,0,0,0,1,0,-0.4422886902190014,0.8968727415326883,0.8660254037844386,0.5000000000000001
5.76,4.86,0.0,0,1,0,0,0,1,0,-0.38268343236508956,0.9238795325112868,0.8660254037844386,0.5000000000000001
5.76,4.75,0.0,0,1,0,0,0,1,0,-0.32143946530316186,0.9469301294951056,0.8660254037844386,0.5000000000000001
5.76,4.86,0.0,0,1,0,0,0,1,0,-0.2588190451025207,0.9659258262890683,0.8660254037844386,0.5000000000000001
5.72,4.54,0.0,0,1,0,0,0,0,0,-0.19509032201612786,0.9807852804032305,0.8660254037844386,0.5000000000000001
5.72,4.57,0.0,0,1,0,0,0,0,0,-0.13052619222005168,0.9914448613738104,0.8660254037844386,0.5000000000000001
5.76,4.68,0.0,0,1,0,0,0,0,0,-0.06540312923014367,0.9978589232386035,0.8660254037844386,0.5000000000000001
5.72,4.79,0.0,0,1,0,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001
5.76,4.72,0.0,0,0,0,1,0,0,0,0.06540312923014306,0.9978589232386035,0.8660254037844386,0.5000000000000001
5.8,4.93,0.0,0,0,0,1,0,0,0,0.13052619222005157,0.9914448613738104,0.8660254037844386,0.5000000000000001
5.72,4.79,0.0,0,0,0,1,0,0,0,0.19509032201612828,0.9807852804032304,0.8660254037844386,0.5000000000000001
5.72,4.68,0.0,0,0,0,1,0,0,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001
5.72,4.68,0.0,0,0,0,1,0,0,0,0.3214394653031616,0.9469301294951057,0.8660254037844386,0.5000000000000001
5.8,4.75,0.0,0,0,0,1,0,0,0,0.38268343236508984,0.9238795325112867,0.8660254037844386,0.5000000000000001
4.72,4.79,0.0,0,0,0,1,0,0,0,0.4422886902190013,0.8968727415326883,0.8660254037844386,0.5000000000000001
3.85,3.35,0.0,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001
3.89,3.42,0.0,0,0,0,1,0,0,0,0.5555702330196022,0.8314696123025452,0.8660254037844386,0.5000000000000001
3.89,3.56,0.0,0,0,0,1,0,0,0,0.6087614290087207,0.7933533402912352,0.8660254037844386,0.5000000000000001
3.89,3.35,0.0,0,0,0,1,0,0,0,0.6593458151000688,0.7518398074789774,0.8660254037844386,0.5000000000000001
3.89,3.56,0.0,0,0,0,1,0,0,0,0.7071067811865476,0.7071067811865475,0.8660254037844386,0.5000000000000001
3.89,3.6,0.0,0,0,0,1,0,0,0,0.7518398074789774,0.6593458151000688,0.8660254037844386,0.5000000000000001
3.85,3.46,0.0,0,0,0,1,0,0,0,0.7933533402912352,0.6087614290087207,0.8660254037844386,0.5000000000000001
3.89,3.49,0.0,0,0,0,1,0,0,0,0.8314696123025452,0.5555702330196023,0.8660254037844386,0.5000000000000001
4.0,3.53,0.0,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
4.61,4.82,0.0,0,0,0,1,0,0,0,0.8968727415326883,0.44228869021900147,0.8660254037844386,0.5000000000000001
4.39,4.46,0.0,0,0,0,1,0,0,0,0.9238795325112867,0.38268343236508984,0.8660254037844386,0.5000000000000001
3.89,3.38,0.0,0,0,0,1,0,0,0,0.9469301294951056,0.3214394653031617,0.8660254037844386,0.5000000000000001
4.28,4.0,0.0,0,0,0,1,0,0,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001
4.68,4.46,0.0,0,0,0,1,0,0,0,0.9807852804032304,0.19509032201612833,0.8660254037844386,0.5000000000000001
3.82,3.17,0.0,0,0,0,1,0,0,0,0.9914448613738104,0.1305261922200517,0.8660254037844386,0.5000000000000001
3.85,3.31,0.0,0,0,0,1,0,0,0,0.9978589232386035,0.06540312923014305,0.8660254037844386,0.5000000000000001
3.82,3.17,0.0,0,0,0,1,0,0,0,1.0,-1.6081226496766366e-16,0.8660254037844386,0.5000000000000001
3.85,3.13,0.0,0,0,0,1,0,0,0,0.9978589232386035,-0.06540312923014314,0.8660254037844386,0.5000000000000001
3.85,3.02,0.0,0,0,0,1,0,0,0,0.9914448613738104,-0.1305261922200516,0.8660254037844386,0.5000000000000001
3.85,3.1,0.0,0,0,0,1,0,0,0,0.9807852804032304,-0.1950903220161282,0.8660254037844386,0.5000000000000001
4.36,4.14,0.0,0,0,0,1,0,0,0,0.9659258262890683,-0.25881904510252085,0.8660254037844386,0.5000000000000001
4.54,4.14,0.0,0,0,0,1,0,0,0,0.9469301294951057,-0.3214394653031616,0.8660254037844386,0.5000000000000001
4.32,3.42,0.0,0,0,0,1,0,0,0,0.9238795325112867,-0.3826834323650897,0.8660254037844386,0.5000000000000001
6.48,4.46,0.0,0,0,0,1,0,0,0,0.8968727415326884,-0.44228869021900113,0.8660254037844386,0.5000000000000001
6.88,4.07,0.0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001
41.58,31.39,0.0,0,0,0,1,0,0,0,0.8314696123025453,-0.555570233019602,0.8660254037844386,0.5000000000000001
61.7,47.16,0.0,0,0,0,1,0,0,0,0.7933533402912354,-0.6087614290087203,0.8660254037844386,0.5000000000000001
69.16,54.54,0.0,0,0,0,1,0,0,0,0.7518398074789774,-0.6593458151000688,0.8660254037844386,0.5000000000000001
72.61,36.36,0.0,0,0,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001
74.3,30.71,0.0,0,0,0,1,0,0,1,0.659345815100069,-0.7518398074789773,0.8660254037844386,0.5000000000000001
70.31,29.45,0.0,0,0,0,1,0,0,1,0.6087614290087209,-0.793353340291235,0.8660254037844386,0.5000000000000001
72.4,33.34,0.0,0,0,0,1,0,0,1,0.5555702330196022,-0.8314696123025453,0.8660254037844386,0.5000000000000001
72.25,33.23,0.0,0,0,0,1,0,0,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001
69.66,28.62,0.0,0,0,0,1,0,1,0,0.4422886902190013,-0.8968727415326883,0.8660254037844386,0.5000000000000001
66.02,25.63,0.0,0,0,0,1,0,1,0,0.3826834323650899,-0.9238795325112867,0.8660254037844386,0.5000000000000001
68.11,28.51,0.0,0,0,0,1,0,1,0,0.32143946530316175,-0.9469301294951056,0.8660254037844386,0.5000000000000001
66.6,27.07,0.0,0,0,0,1,0,1,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001
68.18,43.92,0.0,0,0,0,1,0,1,0,0.19509032201612816,-0.9807852804032304,0.8660254037844386,0.5000000000000001
63.72,40.1,0.0,0,0,0,1,0,1,0,0.13052619222005157,-0.9914448613738104,0.8660254037844386,0.5000000000000001
58.54,36.72,0.0,0,0,0,1,0,1,0,0.06540312923014312,-0.9978589232386035,0.8660254037844386,0.5000000000000001
51.34,29.95,0.0,0,0,0,1,0,1,0,-3.216245299353273e-16,-1.0,0.8660254037844386,0.5000000000000001
9.94,1.8,20.34,0,0,0,1,0,0,1,-0.06540312923014287,-0.9978589232386035,0.8660254037844386,0.5000000000000001
7.24,0.0,26.6,0,0,0,1,0,0,1,-0.13052619222005177,-0.9914448613738104,0.8660254037844386,0.5000000000000001
7.27,0.0,26.35,0,0,0,1,0,0,1,-0.19509032201612792,-0.9807852804032305,0.8660254037844386,0.5000000000000001
7.52,0.0,26.35,0,0,0,1,0,0,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001
49.72,14.08,0.97,0,0,0,1,0,0,1,-0.3214394653031611,-0.9469301294951058,0.8660254037844386,0.5000000000000001
50.62,15.34,0.0,0,0,0,1,0,0,1,-0.38268343236508967,-0.9238795325112868,0.8660254037844386,0.5000000000000001
56.74,21.28,0.0,0,0,0,1,0,0,1,-0.4422886902190011,-0.8968727415326884,0.8660254037844386,0.5000000000000001
52.16,18.58,0.0,0,0,0,1,0,0,1,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001
48.71,18.61,0.0,0,0,0,1,0,0,1,-0.555570233019602,-0.8314696123025455,0.8660254037844386,0.5000000000000001
48.46,15.12,0.0,0,0,0,1,0,0,1,-0.6087614290087207,-0.7933533402912352,0.8660254037844386,0.5000000000000001
49.9,14.15,0.0,0,0,0,1,0,0,1,-0.6593458151000685,-0.7518398074789777,0.8660254037844386,0.5000000000000001
57.28,25.16,0.0,0,0,0,1,0,0,1,-0.7071067811865475,-0.7071067811865477,0.8660254037844386,0.5000000000000001
57.31,24.34,0.0,0,0,0,1,0,0,1,-0.7518398074789769,-0.6593458151000694,0.8660254037844386,0.5000000000000001
48.56,17.5,0.0,0,0,0,1,0,0,1,-0.7933533402912349,-0.6087614290087209,0.8660254037844386,0.5000000000000001
46.62,17.5,0.0,0,0,0,1,0,0,1,-0.8314696123025452,-0.5555702330196022,0.8660254037844386,0.5000000000000001
70.99,37.01,0.0,0,0,0,1,0,0,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
51.41,15.73,0.0,0,0,0,1,0,0,1,-0.8968727415326883,-0.44228869021900136,0.8660254037844386,0.5000000000000001
53.96,17.14,0.0,0,0,0,1,0,0,1,-0.9238795325112865,-0.38268343236509034,0.8660254037844386,0.5000000000000001
55.62,19.01,0.0,0,0,0,1,0,0,1,-0.9469301294951056,-0.3214394653031618,0.8660254037844386,0.5000000000000001
44.6,5.58,0.61,0,0,0,1,0,0,1,-0.9659258262890681,-0.2588190451025215,0.8660254037844386,0.5000000000000001
40.79,3.28,0.68,0,0,0,1,0,1,0,-0.9807852804032303,-0.19509032201612866,0.8660254037844386,0.5000000000000001
37.91,2.02,2.48,0,0,0,1,0,1,0,-0.9914448613738104,-0.13052619222005163,0.8660254037844386,0.5000000000000001
31.72,1.3,6.66,0,0,0,1,0,1,0,-0.9978589232386035,-0.06540312923014273,0.8660254037844386,0.5000000000000001
30.92,0.0,8.93,0,0,0,1,0,1,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001
43.74,23.33,0.5,0,0,0,1,0,1,0,-0.9978589232386035,0.06540312923014326,0.8660254037844386,0.5000000000000001
54.0,35.14,0.0,0,0,0,1,0,1,0,-0.9914448613738105,0.13052619222005127,0.8660254037844386,0.5000000000000001
46.58,14.87,0.0,0,0,0,1,0,1,0,-0.9807852804032304,0.1950903220161283,0.8660254037844386,0.5000000000000001
54.86,11.45,0.0,0,0,0,1,0,1,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001
99.61,34.2,0.0,0,0,0,1,0,1,0,-0.9469301294951057,0.3214394653031615,0.8660254037844386,0.5000000000000001
108.4,35.82,0.0,0,0,0,1,0,1,0,-0.9238795325112866,0.38268343236509,0.8660254037844386,0.5000000000000001
121.93,48.31,0.0,0,0,0,1,0,1,0,-0.8968727415326884,0.442288690219001,0.8660254037844386,0.5000000000000001
53.68,15.91,0.0,0,0,0,1,0,1,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001
59.18,18.79,0.0,0,0,0,1,0,0,1,-0.8314696123025455,0.5555702330196018,0.8660254037844386,0.5000000000000001
94.97,35.06,0.0,0,0,0,1,0,0,1,-0.7933533402912352,0.6087614290087205,0.8660254037844386,0.5000000000000001
126.97,54.36,0.0,0,0,0,1,0,0,1,-0.7518398074789777,0.6593458151000684,0.8660254037844386,0.5000000000000001
70.34,23.51,0.0,0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001
20.3,1.98,15.59,0,0,0,1,0,0,1,-0.6593458151000694,0.7518398074789769,0.8660254037844386,0.5000000000000001
6.98,0.0,25.63,0,0,0,1,0,0,1,-0.608761429008721,0.7933533402912349,0.8660254037844386,0.5000000000000001
6.55,0.0,25.67,0,0,0,1,0,0,1,-0.555570233019603,0.8314696123025447,0.8660254037844386,0.5000000000000001
6.48,0.0,25.74,0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001
6.34,2.41,14.4,0,0,0,1,0,1,0,-0.4422886902190014,0.8968727415326883,0.8660254037844386,0.5000000000000001
6.16,6.26,0.0,0,0,0,1,0,1,0,-0.38268343236508956,0.9238795325112868,0.8660254037844386,0.5000000000000001
6.01,6.16,0.0,0,0,0,1,0,1,0,-0.32143946530316186,0.9469301294951056,0.8660254037844386,0.5000000000000001
6.01,6.26,0.0,0,0,0,1,0,1,0,-0.2588190451025207,0.9659258262890683,0.8660254037844386,0.5000000000000001
