date,Temperature,Humidity,Light,CO2,Occupancy,tod_sin,tod_cos,weekend
2015-02-05 12:23:00,22.6,26.79,688.5,1100.5,1,-0.10018806161207613,-0.9949685182509117,0
2015-02-05 12:23:59,22.6,26.815,558.0,1102.0,1,-0.10445613931816246,-0.9945294942628623,0
2015-02-05 12:24:59,22.6,26.8566666666667,661.333333333333,1105.0,1,-0.10879458474727248,-0.9940642526163329,0
2015-02-05 12:26:00,22.675,26.89,665.5,1111.25,1,-0.11320321376790664,-0.9935718556765875,0
2015-02-05 12:27:00,22.6666666666667,26.9633333333333,647.666666666667,1108.33333333333,1,-0.1175373974578373,-0.9930684569549263,0
2015-02-05 12:28:00,22.7,27.075,638.0,1124.25,1,-0.12186934340514774,-0.992546151641322,0
2015-02-05 12:29:00,22.7225,26.7475,558.0,1125.25,1,-0.12619896913582976,-0.992004949679715,0
2015-02-05 12:29:59,22.7,26.89,534.0,1106.0,1,-0.1304540919700423,-0.9914543508847352,0
2015-02-05 12:30:59,22.7,26.89,520.0,1110.33333333333,1,-0.13477887211572787,-0.990875701403164,0
2015-02-05 12:32:00,22.7,26.9175,513.5,1117.5,1,-0.13917310096006552,-0.9902680687415703,0
2015-02-05 12:33:00,22.7,26.89,531.25,1120.0,0,-0.1434926219911791,-0.9896513868196702,0
2015-02-05 12:34:00,22.7,26.89,539.0,1113.66666666667,0,-0.1478094111296106,-0.9890158633619168,0
2015-02-05 12:35:00,22.7,26.89,545.75,1104.75,0,-0.15212338618991642,-0.9883615104677608,0
2015-02-05 12:36:00,22.675,26.865,604.75,1103.25,0,-0.15643446504023073,-0.9876883405951378,0
2015-02-05 12:36:59,22.7,26.815,597.25,1102.75,0,-0.1606707887775887,-0.9870080534795993,0
2015-02-05 12:38:00,22.7,26.7,528.0,1090.0,0,-0.16504760586067743,-0.9862856015372314,0
2015-02-05 12:39:00,22.7,26.7,521.0,1086.25,0,-0.16934950384902456,-0.9855560590580777,0
2015-02-05 12:40:00,22.7,26.6666666666667,535.666666666667,1083.66666666667,0,-0.17364817766693047,-0.984807753012208,0
2015-02-05 12:40:59,22.675,26.575,533.25,1078.5,0,-0.1778719835444297,-0.984053635464028,0
2015-02-05 12:42:00,22.65,26.55,523.75,1064.75,0,-0.18223552549214703,-0.9832549075639546,0
2015-02-05 12:42:59,22.6666666666667,26.5666666666667,524.0,1053.0,0,-0.18645258970650766,-0.9824639595383318,0
2015-02-05 12:43:59,22.65,26.55,521.0,1051.0,1,-0.19073760892881866,-0.9816410568737012,0
2015-02-05 12:45:00,22.625,26.4975,536.25,1041.0,1,-0.19509032201612792,-0.9807852804032305,0
2015-02-05 12:46:00,22.6,26.39,548.333333333333,1039.0,1,-0.19936793441719658,-0.9799247046208297,0
2015-02-05 12:47:00,22.625,26.4975,565.75,1037.5,1,-0.20364175114017746,-0.9790454724845838,0
2015-02-05 12:48:00,22.625,26.525,584.5,1043.0,1,-0.20791169081775907,-0.9781476007338057,0
2015-02-05 12:49:00,22.6,26.5,535.0,1046.33333333333,1,-0.21217767215644617,-0.9772311064626789,0
2015-02-05 12:49:59,22.6,26.5,546.333333333333,1045.33333333333,1,-0.21636861511668584,-0.9763117444712459,0
2015-02-05 12:51:00,22.6,26.5,630.5,1035.75,1,-0.22069743502150088,-0.9753423205085128,0
2015-02-05 12:52:00,22.6333333333333,26.46,570.666666666667,1029.66666666667,1,-0.22495105434386498,-0.9743700647852352,0
2015-02-05 12:53:00,22.65,26.495,630.0,1034.0,1,-0.22920039092241387,-0.9733792584604485,0
2015-02-05 12:53:59,22.675,26.525,732.75,1038.5,1,-0.23337465050260392,-0.9723868944524023,0
2015-02-05 12:55:00,22.7225,26.4725,686.25,1027.0,1,-0.23768589232617313,-0.9713420698132614,0
2015-02-05 12:55:59,22.76,26.39,635.5,1022.0,0,-0.24185133306360507,-0.9703133167669901,0
2015-02-05 12:56:59,22.8566666666667,26.3233333333333,676.0,1024.75,0,-0.2460828079173877,-0.9692488079164678,0
2015-02-05 12:58:00,22.89,26.245,567.25,1020.0,0,-0.25038000405444155,-0.9681476403781077,0
2015-02-05 12:59:00,22.89,26.2,582.5,1015.5,0,-0.25460194820552745,-0.9670459389139432,0
2015-02-05 13:00:00,22.89,26.1,618.75,1007.0,0,-0.25881904510252035,-0.9659258262890684,0
2015-02-05 13:01:00,22.89,26.175,579.25,997.5,0,-0.26303121445797495,-0.9647873238288129,0
2015-02-05 13:01:59,22.89,26.1333333333333,590.333333333333,1002.0,0,-0.2671682981875866,-0.9636498847836535,0
2015-02-05 13:02:59,22.89,26.1,584.5,1000.0,0,-0.27137045742746646,-0.9624749736152144,0
2015-02-05 13:04:00,22.89,26.0,564.0,997.75,0,-0.275637355816999,-0.9612616959383189,0
2015-02-05 13:05:00,22.89,25.945,534.0,987.0,1,-0.27982901403099203,-0.9600498543859287,0
2015-02-05 13:06:00,22.84,25.9175,496.5,983.0,1,-0.28401534470392237,-0.9588197348681932,0
2015-02-05 13:07:00,22.8233333333333,25.8566666666667,340.666666666667,983.0,1,-0.2881962681340892,-0.9575713608048144,0
2015-02-05 13:08:00,22.79,25.865,38.75,979.0,0,-0.2923717047227364,-0.9563047559630355,0
2015-02-05 13:08:59,22.79,25.8233333333333,31.0,977.0,0,-0.29647212318128163,-0.9550415070437426,0
2015-02-05 13:09:59,22.79,25.9725,26.75,961.5,0,-0.3006364424553487,-0.9537388161691815,0
2015-02-05 13:11:00,22.745,26.0,22.0,963.25,0,-0.3048642990280105,-0.9523957996432785,0
2015-02-05 13:12:00,22.7,26.0,13.0,974.0,0,-0.30901699437494773,-0.9510565162951535,0
2015-02-05 13:13:00,22.7,26.075,31.0,965.25,0,-0.3131638064837496,-0.949699126201877,0
2015-02-05 13:14:00,22.6666666666667,26.0666666666667,32.6666666666667,962.333333333333,0,-0.3173046564050919,-0.9483236552061994,0
2015-02-05 13:14:59,22.6,26.05,33.5,957.0,0,-0.32137060175098137,-0.9469535027287307,0
2015-02-05 13:15:59,22.6,26.1,28.0,949.5,0,-0.32549939354515534,-0.945542249083422,0
2015-02-05 13:17:00,22.5666666666667,26.1,31.0,950.333333333333,0,-0.32969064526278713,-0.9440890203927843,0
2015-02-05 13:18:00,22.525,26.1,33.5,949.5,0,-0.3338068592337705,-0.9426414910921785,0
2015-02-05 13:19:00,22.5,26.1,31.0,948.75,0,-0.33791671800332673,-0.9411760152563707,0
2015-02-05 13:20:00,22.5,26.1,31.0,944.0,0,-0.34202014332566866,-0.9396926207859084,0
2015-02-05 13:21:00,22.4175,26.05,33.5,934.5,0,-0.34611705707749263,-0.9381913359224843,0
2015-02-05 13:21:59,22.39,26.1,33.5,931.75,0,-0.3501392636096823,-0.9366976545710304,0
2015-02-05 13:23:00,22.39,26.1,28.6666666666667,928.666666666667,0,-0.35429103799771583,-0.9351352096860117,0
2015-02-05 13:24:00,22.39,26.1,46.0,930.5,0,-0.35836794954530043,-0.9335804264972017,0
2015-02-05 13:25:00,22.39,26.1,53.0,923.25,0,-0.3624380382837015,-0.9320078692827986,0
2015-02-05 13:25:59,22.39,26.1,71.5,921.0,0,-0.3664335638803214,-0.9304442182430747,0
2015-02-05 13:27:00,22.34,26.1,103.0,916.5,0,-0.37055743750983644,-0.9288095528719241,0
2015-02-05 13:27:59,22.3233333333333,26.1,91.6666666666667,912.333333333333,0,-0.37453916571277895,-0.9272110942752873,0
2015-02-05 13:28:59,22.29,26.1,90.0,902.25,0,-0.3785813091464358,-0.925568037674687,0
2015-02-05 13:30:00,22.29,26.1,81.6666666666667,903.0,0,-0.3826834323650892,-0.923879532511287,0
2015-02-05 13:31:00,22.29,26.1,112.75,898.5,0,-0.38671096163682067,-0.9222009716704518,0
2015-02-05 13:32:00,22.29,26.1666666666667,334.333333333333,900.333333333333,1,-0.39073112848927355,-0.9205048534524404,0
2015-02-05 13:33:00,22.29,26.15,472.25,893.75,1,-0.3947438563842668,-0.9187912101488985,0
2015-02-05 13:34:00,22.29,26.1,503.5,892.5,0,-0.3987490689252463,-0.917060074385124,0
2015-02-05 13:34:59,22.2675,26.1725,567.5,883.5,0,-0.40268012546470044,-0.9153407652649002,0
2015-02-05 13:36:00,22.29,26.29,569.25,879.25,0,-0.4067366430757998,-0.9135454576426011,0
2015-02-05 13:37:00,22.29,26.26,490.666666666667,887.333333333333,0,-0.410718852613477,-0.9117620435770887,0
2015-02-05 13:38:00,22.29,26.2,487.333333333333,890.0,0,-0.41469324265623897,-0.9099612708765432,0
2015-02-05 13:38:59,22.29,26.2,500.0,891.25,0,-0.4185936943951842,-0.9081736172189716,0
2015-02-05 13:40:00,22.29,26.2,524.0,891.0,0,-0.4226182617406993,-0.90630778703665,0
2015-02-05 13:40:59,22.29,26.175,545.333333333333,881.0,0,-0.42650296493929274,-0.9044861640168922,0
2015-02-05 13:41:59,22.315,26.1,520.6,866.25,0,-0.43044545781584137,-0.9026165896136137,0
2015-02-05 13:43:00,22.29,26.1,509.0,864.666666666667,0,-0.434445257404417,-0.900698239322588,0
2015-02-05 13:44:00,22.34,26.1,476.5,870.0,0,-0.43837114678907707,-0.8987940462991671,0
2015-02-05 13:45:00,22.315,26.1,471.5,862.0,0,-0.44228869021900147,-0.8968727415326883,0
2015-02-05 13:46:00,22.29,26.1,464.0,857.5,0,-0.44619781310980877,-0.8949343616020251,0
2015-02-05 13:46:59,22.29,26.1,464.0,851.333333333333,0,-0.45003350058601366,-0.8930116731321592,0
2015-02-05 13:47:59,22.29,26.1,459.0,846.75,0,-0.4539257027162079,-0.8910395369531011,0
2015-02-05 13:49:00,22.29,26.1,459.0,844.666666666667,0,-0.4578739151169568,-0.8890171414857364,0
2015-02-05 13:50:00,22.29,26.1,454.75,843.0,0,-0.4617486132350337,-0.8870108331782218,0
2015-02-05 13:51:00,22.29,26.1,444.0,840.5,0,-0.46561452032511136,-0.8849876374630419,0
2015-02-05 13:52:00,22.29,26.025,456.0,831.25,0,-0.46947156278589086,-0.8829475928589269,0
2015-02-05 13:53:00,22.29,26.0,461.0,829.0,0,-0.47331966718484325,-0.8808907382053857,0
2015-02-05 13:53:59,22.29,26.0,461.5,825.5,0,-0.4770948496140264,-0.8788518103023795,0
2015-02-05 13:54:59,22.29,26.0,464.0,813.666666666667,0,-0.480925010278726,-0.8767617318795382,0
2015-02-05 13:56:00,22.29,26.0,476.5,819.0,0,-0.48480962024633695,-0.8746197071393959,0
2015-02-05 13:57:00,22.29,26.0,489.0,819.5,0,-0.488621241496955,-0.8724960070727971,0
2015-02-05 13:58:00,22.29,25.945,489.0,810.0,0,-0.49242356010346694,-0.8703556959398998,0
2015-02-05 13:59:00,22.29,25.945,484.0,809.5,1,-0.4962165036752078,-0.8681988144891425,0
2015-02-05 13:59:59,22.29,25.9633333333333,454.0,801.0,1,-0.49993701953333963,-0.8660617625205036,0
2015-02-05 14:00:59,22.2675,25.89,451.0,795.0,0,-0.5037111558228053,-0.8638721383976066,0
2015-02-05 14:02:00,22.2675,25.89,449.5,785.0,0,-0.5075383629607039,-0.8616291604415259,0
2015-02-05 14:03:00,22.2675,25.9175,449.5,795.0,0,-0.5112930860770523,-0.8594064115014526,0
2015-02-05 14:04:00,22.29,25.9266666666667,453.0,795.25,0,-0.5150380749100542,-0.8571673007021123,0
2015-02-05 14:05:00,22.245,25.89,451.75,797.5,0,-0.5187732581605212,-0.8549118706729467,0
2015-02-05 14:06:00,22.29,25.89,459.0,797.0,0,-0.5224985647159487,-0.8526401643540923,0
2015-02-05 14:06:59,22.2675,25.89,459.0,795.5,0,-0.5261520829016179,-0.8503904901033931,0
2015-02-05 14:08:00,22.2675,25.865,464.0,784.5,0,-0.5299192642332048,-0.8480480961564261,0
2015-02-05 14:09:00,22.29,25.89,454.0,775.5,0,-0.5336145159156115,-0.8457278217039733,0
2015-02-05 14:10:00,22.23,25.8233333333333,454.0,777.333333333333,0,-0.5372996083468236,-0.8433914458128858,0
2015-02-05 14:10:59,22.2225,25.8925,448.0,775.5,0,-0.540913307854602,-0.8410783515141693,0
2015-02-05 14:12:00,22.2,25.96,453.0,780.0,1,-0.5446390350150271,-0.838670567945424,0
2015-02-05 14:12:59,22.2225,25.99,444.0,781.5,1,-0.5482324116246922,-0.8363260266452157,0
2015-02-05 14:13:59,22.2,26.1225,444.0,776.75,1,-0.5518763419643999,-0.83392595785237,0
2015-02-05 14:15:00,22.2,26.05,444.0,782.0,1,-0.5555702330196023,-0.8314696123025452,0
2015-02-05 14:16:00,22.2,26.213,441.9,788.6,1,-0.5591929034707467,-0.8290375725550417,0
2015-02-05 14:17:00,22.2,26.376,439.8,795.2,1,-0.5628049276950682,-0.8265897491271889,0
2015-02-05 14:18:00,22.2,26.6,442.5,818.5,1,-0.5664062369248329,-0.8241261886220156,0
2015-02-05 14:19:00,22.2,26.6666666666667,447.0,828.333333333333,1,-0.5699967625963029,-0.8216469379421637,0
2015-02-05 14:19:59,22.2,26.745,443.5,837.0,1,-0.5735168644167227,-0.8191937537784394,0
2015-02-05 14:21:00,22.2,26.8233333333333,441.0,832.666666666667,1,-0.5771451900372334,-0.816641555161679,0
2015-02-05 14:22:00,22.2,26.945,438.0,847.5,1,-0.5807029557109398,-0.8141155183563192,0
2015-02-05 14:23:00,22.2,27.0,438.0,849.0,1,-0.5842496656374342,-0.8115739819650124,0
2015-02-05 14:23:59,22.2,26.9175,438.0,850.0,1,-0.5877264173622059,-0.809059737185448,0
2015-02-05 14:25:00,22.2,26.9175,447.0,842.5,1,-0.5913096483635824,-0.8064446042674825,0
2015-02-05 14:25:59,22.2,27.1,441.0,839.0,1,-0.5947643270579813,-0.80390011522531,0
2015-02-05 14:26:59,22.245,27.125,438.0,847.75,1,-0.5982663301670261,-0.8012973219651236,0
2015-02-05 14:28:00,22.2,27.1966666666667,441.0,860.0,1,-0.601815023152048,-0.798635510047293,0
2015-02-05 14:29:00,22.2,27.4175,438.0,885.75,1,-0.6052939880428946,-0.7960020025346218,0
2015-02-05 14:30:00,22.2,27.5,429.0,910.0,1,-0.6087614290087207,-0.7933533402912352,0
2015-02-05 14:31:00,22.2675,27.4225,429.0,917.25,1,-0.6122172800344491,-0.7906895737438435,0
2015-02-05 14:31:59,22.2,26.8975,438.0,919.75,1,-0.6156041679386154,-0.7880555236889117,0
2015-02-05 14:32:59,22.23,27.73,441.0,932.0,1,-0.6190368378140315,-0.7853619505866097,0
2015-02-05 14:34:00,22.2,27.745,438.0,942.0,1,-0.6225146366376194,-0.782608156852414,0
2015-02-05 14:35:00,22.2675,28.025,429.0,959.75,1,-0.6259234721840587,-0.779884483092882,0
2015-02-05 14:36:00,22.2,28.0,444.0,966.5,1,-0.6293203910498376,-0.7771459614569708,0
2015-02-05 14:37:00,22.2,28.1,451.0,970.666666666667,1,-0.6327053285625159,-0.7743926440821857,0
2015-02-05 14:38:00,22.245,28.2225,454.0,988.75,1,-0.6360782202777636,-0.7716245833877202,0
2015-02-05 14:38:59,22.2225,28.2225,465.25,996.75,1,-0.639383088533979,-0.7688883313568688,0
2015-02-05 14:39:59,22.2225,28.3675,474.5,1012.0,1,-0.642731899662944,-0.7660911859274085,0
2015-02-05 14:41:00,22.29,28.39,479.0,1021.0,1,-0.646123979642964,-0.7632324697825288,0
2015-02-05 14:42:00,22.245,28.245,525.5,1019.5,1,-0.6494480483301835,-0.760405965600031,0
2015-02-05 14:43:00,22.29,28.39,515.0,1020.0,1,-0.6527597524627221,-0.7575649843840498,0
2015-02-05 14:44:00,22.29,28.5,494.0,1037.0,1,-0.6560590289905074,-0.7547095802227719,0
2015-02-05 14:44:59,22.29,28.4266666666667,487.333333333333,1047.0,1,-0.6592911380229426,-0.7518877544716454,0
2015-02-05 14:45:59,22.315,28.39,474.5,1051.0,1,-0.6625655808666557,-0.7490039058982477,0
2015-02-05 14:47:00,22.3233333333333,28.39,486.0,1052.33333333333,1,-0.6658816660008345,-0.7460573750616993,0
2015-02-05 14:48:00,22.29,28.3566666666667,502.333333333333,1048.33333333333,1,-0.6691306063588582,-0.7431448254773942,0
2015-02-05 14:49:00,22.29,28.34,540.5,1050.5,1,-0.6723668074346678,-0.7402181274868322,0
2015-02-05 14:50:00,22.34,28.39,504.0,1052.25,1,-0.6755902076156598,-0.7372773368101244,0
2015-02-05 14:51:00,22.39,28.2,489.0,1053.0,1,-0.6788007455329418,-0.7343225094356856,0
2015-02-05 14:51:59,22.39,28.2,490.25,1051.0,1,-0.681945172717131,-0.7314032960055639,0
2015-02-05 14:53:00,22.39,28.2933333333333,536.333333333333,1049.66666666667,1,-0.6851829903263588,-0.7283709698824006,0
2015-02-05 14:54:00,22.39,28.39,532.0,1054.0,1,-0.6883545756937537,-0.7253743710122879,0
2015-02-05 14:55:00,22.39,28.2925,543.0,1067.75,1,-0.6915130557822693,-0.7223639620597556,0
2015-02-05 14:55:59,22.4266666666667,28.2,543.0,1066.33333333333,1,-0.6946060567557082,-0.7193903154187481,0
2015-02-05 14:57:00,22.445,28.245,543.0,1066.5,1,-0.69779045984168,-0.7163019434246544,0
2015-02-05 14:57:59,22.5,28.365,533.25,1081.0,1,-0.7008573934101473,-0.7133014188282076,0
2015-02-05 14:58:59,22.4633333333333,28.3266666666667,527.0,1081.33333333333,1,-0.7039630764564899,-0.7102365711408517,0
2015-02-05 15:00:00,22.5,28.3175,534.0,1084.5,1,-0.7071067811865475,-0.7071067811865477,0
2015-02-05 15:01:00,22.55,28.3175,530.0,1082.5,1,-0.7101853756232851,-0.7040147244559687,0
2015-02-05 15:02:00,22.5,28.34,524.0,1087.5,1,-0.7132504491541817,-0.7009092642998508,0
2015-02-05 15:03:00,22.525,28.39,526.25,1094.0,1,-0.7163019434246541,-0.6977904598416802,0
2015-02-05 15:04:00,22.5,28.39,522.0,1103.33333333333,1,-0.7193398003386509,-0.6946583704589975,0
2015-02-05 15:04:59,22.5,28.0333333333333,517.0,1099.33333333333,1,-0.722313671901174,-0.6915655857434225,0
2015-02-05 15:06:00,22.525,28.025,513.5,1085.0,1,-0.7253743710122876,-0.6883545756937539,0
2015-02-05 15:07:00,22.575,28.22,524.0,1086.25,1,-0.7283709698824001,-0.6851829903263593,0
2015-02-05 15:08:00,22.6,28.2,513.5,1103.0,1,-0.7313537016191701,-0.6819983600624989,0
2015-02-05 15:08:59,22.6,28.245,513.5,1106.75,1,-0.7342731437107708,-0.678854145177815,0
2015-02-05 15:10:00,22.5,28.29,513.5,1104.0,1,-0.7372773368101239,-0.6755902076156604,0
2015-02-05 15:10:59,22.6,28.315,518.0,1102.25,1,-0.7401692296355091,-0.6724206358379977,0
2015-02-05 15:11:59,22.55,28.2675,520.75,1097.5,1,-0.7430961629615159,-0.6691846476062284,0
2015-02-05 15:13:00,22.6,28.29,525.0,1100.0,1,-0.7460573750616994,-0.6658816660008344,0
2015-02-05 15:14:00,22.6,28.245,524.833333333333,1101.0,1,-0.7489557207890022,-0.6626200482157374,0
2015-02-05 15:15:00,22.6,28.2,524.666666666667,1102.0,1,-0.7518398074789773,-0.6593458151000691,0
2015-02-05 15:16:00,22.6,28.39,489.0,1102.5,1,-0.7547095802227717,-0.6560590289905077,0
2015-02-05 15:16:59,22.6,28.39,474.0,1114.0,1,-0.7575175123521308,-0.6528148424169287,0
2015-02-05 15:17:59,22.6,28.34,474.0,1112.0,1,-0.7603587343945202,-0.6495033448951311,0
2015-02-05 15:19:00,22.6,28.1725,472.75,1113.5,1,-0.7632324697825289,-0.6461239796429639,0
2015-02-05 15:20:00,22.6,28.1475,471.5,1105.25,1,-0.7660444431189779,-0.6427876096865395,0
2015-02-05 15:21:00,22.6,28.23,464.0,1104.33333333333,1,-0.7688418320734598,-0.6394390019805845,0
2015-02-05 15:22:00,22.6,28.1333333333333,469.0,1107.33333333333,1,-0.77162458338772,-0.6360782202777638,0
2015-02-05 15:23:00,22.575,28.0,465.25,1108.25,1,-0.7743926440821854,-0.6327053285625162,0
2015-02-05 15:23:59,22.6,28.0,454.0,1101.66666666667,1,-0.7771001939317369,-0.6293769050348581,0
2015-02-05 15:24:59,22.55,27.82,450.25,1097.0,1,-0.7798389625913171,-0.6259801853289754,0
2015-02-05 15:26:00,22.525,27.815,449.5,1092.25,1,-0.7826081568524138,-0.6225146366376196,0
2015-02-05 15:27:00,22.5,27.815,454.75,1102.75,1,-0.7853169308807447,-0.6190939493098343,0
2015-02-05 15:28:00,22.5,27.745,449.5,1097.0,1,-0.7880107536067221,-0.6156614753256581,0
2015-02-05 15:29:00,22.525,27.7,454.75,1086.33333333333,1,-0.7906895737438433,-0.6122172800344493,0
2015-02-05 15:29:59,22.55,27.7,454.75,1092.0,1,-0.7933090678130531,-0.608819121681953,0
2015-02-05 15:30:59,22.5,27.6,460.0,1085.0,1,-0.7959579822088593,-0.6053518733414486,0
2015-02-05 15:32:00,22.5,27.7,460.0,1084.0,1,-0.7986355100472928,-0.6018150231520483,0
2015-02-05 15:33:00,22.5,27.6,436.5,1076.25,1,-0.8012538126910606,-0.5983246005706593,0
2015-02-05 15:34:00,22.5,27.33,460.0,1060.66666666667,1,-0.8038568606172171,-0.5948227867513417,0
2015-02-05 15:35:00,22.55,27.445,449.5,1051.5,1,-0.8064446042674827,-0.5913096483635822,0
2015-02-05 15:36:00,22.5,27.4725,460.75,1062.0,1,-0.8090169943749473,-0.5877852522924732,0
2015-02-05 15:36:59,22.5,27.39,461.0,1068.33333333333,1,-0.8115314919843839,-0.5843086834179344,0
2015-02-05 15:38:00,22.5,27.34,454.0,1074.0,1,-0.8141155183563188,-0.5807029557109403,0
2015-02-05 15:39:00,22.5,27.29,469.0,1072.0,1,-0.8166415551616789,-0.5771451900372337,0
2015-02-05 15:40:00,22.5,27.315,469.0,1068.0,1,-0.8191520442889916,-0.5735764363510464,0
2015-02-05 15:40:59,22.5,27.29,479.666666666667,1072.0,1,-0.8216054844352573,-0.5700565129405208,0
2015-02-05 15:42:00,22.5,27.2225,476.75,1072.75,1,-0.8241261886220157,-0.5664062369248328,0
2015-02-05 15:42:59,22.5,27.2225,476.5,1074.0,1,-0.8265488186122049,-0.5628650375096756,0
2015-02-05 15:43:59,22.5,27.2,474.0,1069.0,1,-0.828996904707399,-0.559253191305648,0
2015-02-05 15:45:00,22.5,27.15,481.5,1068.25,1,-0.8314696123025448,-0.555570233019603,0
2015-02-05 15:46:00,22.5,27.2225,474.0,1079.75,1,-0.8338858220671681,-0.5519369853120584,0
2015-02-05 15:47:00,22.4725,27.1975,479.0,1085.0,1,-0.8362861558477592,-0.5482932295199142,0
2015-02-05 15:48:00,22.5,27.1666666666667,469.0,1066.0,1,-0.8386705679454242,-0.544639035015027,0
2015-02-05 15:49:00,22.5,27.125,474.0,1063.5,1,-0.8410390129643924,-0.540974471367994,0
2015-02-05 15:49:59,22.5,27.15,469.0,1065.5,1,-0.8433523700526365,-0.5373609400827352,0
2015-02-05 15:51:00,22.5,27.125,474.0,1071.25,1,-0.8457278217039733,-0.5336145159156114,0
2015-02-05 15:52:00,22.5,27.0666666666667,479.0,1068.0,1,-0.848048096156426,-0.529919264233205,0
2015-02-05 15:53:00,22.5,27.1,478.5,1064.75,1,-0.8503522249955627,-0.5262139236518698,0
2015-02-05 15:53:59,22.5,27.1,478.5,1070.75,1,-0.8526021649316531,-0.5225605690767896,0
2015-02-05 15:55:00,22.5,27.1,477.0,1072.33333333333,1,-0.8549118706729466,-0.5187732581605214,0
2015-02-05 15:55:59,22.5,27.025,470.25,1079.25,1,-0.8571298438098308,-0.5151004085132674,0
2015-02-05 15:56:59,22.5,27.0,469.0,1063.5,1,-0.8593692269465233,-0.5113555825229005,0
2015-02-05 15:58:00,22.5,27.0,460.666666666667,1074.33333333333,1,-0.8616291604415258,-0.5075383629607041,0
2015-02-05 15:59:00,22.5,26.9725,465.25,1068.75,1,-0.8638355052043956,-0.5037739770455264,0
2015-02-05 16:00:00,22.5,26.7333333333333,452.333333333333,1064.0,1,-0.8660254037844385,-0.5000000000000004,0
2015-02-05 16:01:00,22.5,26.925,446.5,1048.5,1,-0.8681988144891424,-0.4962165036752081,0
2015-02-05 16:01:59,22.5,26.9725,449.5,1054.5,1,-0.8703198835866685,-0.492486852853645,0
2015-02-05 16:02:59,22.5,27.05,460.0,1055.5,1,-0.8724604712263185,-0.4886846899050043,0
2015-02-05 16:04:00,22.445,26.9,456.0,1064.0,1,-0.8746197071393959,-0.48480962024633684,0
2015-02-05 16:05:00,22.4175,26.82,456.0,1063.25,1,-0.8767267557075077,-0.4809887689193877,0
2015-02-05 16:06:00,22.39,26.6966666666667,444.0,1078.0,1,-0.8788171126619653,-0.4771587602596087,0
2015-02-05 16:07:00,22.39,26.9633333333333,444.0,1067.33333333333,1,-0.8808907382053852,-0.4733196671848439,0
2015-02-05 16:08:00,22.39,27.0225,454.75,1074.75,1,-0.882947592858927,-0.46947156278589075,0
2015-02-05 16:08:59,22.39,26.8233333333333,453.0,1077.33333333333,1,-0.8849537746795078,-0.465678877210993,0
2015-02-05 16:09:59,22.39,26.84,449.5,1072.75,1,-0.8869772515260348,-0.4618131172620816,0
2015-02-05 16:11:00,22.39,26.745,449.5,1074.25,1,-0.8890171414857364,-0.45787391511695663,0
2015-02-05 16:12:00,22.39,26.79,456.0,1074.0,1,-0.8910065241883678,-0.4539904997395469,0
2015-02-05 16:13:00,22.3566666666667,26.73,449.333333333333,1068.33333333333,1,-0.8929789434111368,-0.4500984410374354,0
2015-02-05 16:14:00,22.39,26.5725,444.0,1062.75,1,-0.8949343616020248,-0.44619781310980944,0
2015-02-05 16:14:59,22.39,26.675,444.0,1056.5,1,-0.8968405750199597,-0.4423539114757186,0
2015-02-05 16:15:59,22.39,26.695,444.0,1054.0,1,-0.8987621646731554,-0.4384365077773793,0
2015-02-05 16:17:00,22.39,26.745,444.0,1068.0,1,-0.9006982393225876,-0.43444525740441764,0
2015-02-05 16:18:00,22.39,26.79,444.0,1074.0,1,-0.9025852843498606,-0.43051109680829514,0
2015-02-05 16:19:00,22.4175,26.65,444.0,1078.75,1,-0.9044551454543679,-0.4265687399014586,0
2015-02-05 16:20:00,22.4725,26.745,429.0,1077.5,1,-0.9063077870366497,-0.42261826174069994,0
2015-02-05 16:21:00,22.445,26.695,429.0,1077.5,1,-0.9081431738250814,-0.418659737537428,0
2015-02-05 16:21:59,22.445,26.745,429.0,1083.25,1,-0.9099311111267807,-0.4147594158106386,0
2015-02-05 16:23:00,22.4266666666667,26.6966666666667,429.0,1088.0,1,-0.9117620435770887,-0.4107188526134769,0
2015-02-05 16:24:00,22.39,26.79,438.0,1086.0,1,-0.913545457642601,-0.4067366430758001,0
2015-02-05 16:25:00,22.4266666666667,26.73,441.0,1087.66666666667,1,-0.9153114791194471,-0.40274668985873735,0
2015-02-05 16:25:59,22.39,26.5475,438.0,1075.0,1,-0.9170310741096233,-0.3988157583613649,0
2015-02-05 16:27:00,22.39,26.4175,438.0,1067.75,1,-0.9187912101488984,-0.39474385638426707,0
2015-02-05 16:27:59,22.39,26.5333333333333,441.0,1064.0,1,-0.9204764362489126,-0.3907980684579972,0
2015-02-05 16:28:59,22.39,26.456,438.0,1063.25,1,-0.9221728468172227,-0.38677802496137126,0
2015-02-05 16:30:00,22.39,26.26,432.75,1065.5,1,-0.9238795325112868,-0.3826834323650895,0
2015-02-05 16:31:00,22.39,26.4266666666667,444.0,1068.66666666667,1,-0.9255405040175664,-0.378648617352433,0
2015-02-05 16:32:00,22.39,26.4175,444.0,1073.25,1,-0.9271838545667873,-0.3746065934159123,0
2015-02-05 16:33:00,22.39,26.34,444.0,1061.5,1,-0.9288095528719243,-0.3705574375098359,0
2015-02-05 16:34:00,22.39,26.3233333333333,444.0,1060.33333333333,1,-0.9304175679820246,-0.3665012267242972,0
