Temperature,Humidity,CO2,Occupancy,weekend,tod_sin,tod_cos
20.6,21.92667,1051.33,0,0,0.8141155183563192,-0.5807029557109398
20.58,21.995,836.25,0,0,0.8115739819650124,-0.5842496656374342
20.6,21.945,819.5,0,0,0.8115739819650124,-0.5842496656374342
20.6,22.245,781.5,0,0,0.8064446042674828,-0.5913096483635821
20.57,22.09667,914.33,0,0,0.8064446042674828,-0.5913096483635821
20.6,22.1975,1018.0,0,0,0.8038568606172174,-0.5948227867513411
20.6,22.5,805.5,0,0,0.7986355100472927,-0.6018150231520484
20.6,22.145,673.0,0,0,0.7960020025346222,-0.6052939880428942
20.6,22.05,659.5,0,0,0.7933533402912352,-0.6087614290087207
20.6,22.195,647.0,1,0,0.7906895737438435,-0.6122172800344491
20.6,22.0225,649.0,1,0,0.7906895737438435,-0.6122172800344491
20.6,21.865,652.5,0,0,0.788010753606722,-0.6156614753256583
20.6,22.2,681.75,0,0,0.782608156852414,-0.6225146366376194
20.6,22.26,702.33,0,0,0.7798844830928817,-0.6259234721840591
20.63,22.26,707.0,0,0,0.777145961456971,-0.6293203910498373
20.62,22.1,698.0,1,0,0.7743926440821857,-0.632705328562516
20.67,22.16667,692.0,1,0,0.7716245833877202,-0.6360782202777637
20.7,22.1725,690.5,1,0,0.7716245833877202,-0.6360782202777637
20.67,22.23,700.33,1,0,0.7688418320734596,-0.6394390019805847
20.7,22.2225,708.5,1,0,0.763232469782529,-0.6461239796429636
20.7,22.32333,717.0,1,0,0.7604059656000309,-0.6494480483301835
20.7,22.35667,723.0,1,0,0.7575649843840495,-0.6527597524627226
20.7,22.7225,727.25,1,0,0.7547095802227718,-0.6560590289905075
20.7,22.525,735.5,1,0,0.7547095802227718,-0.6560590289905075
20.7,22.695,734.0,1,0,0.7518398074789774,-0.6593458151000688
20.74,22.625,734.0,1,0,0.7460573750616996,-0.6658816660008342
20.74,22.65,732.0,1,0,0.7431448254773942,-0.6691306063588582
20.79,22.6,732.0,1,0,0.7402181274868322,-0.6723668074346679
20.86,22.72667,736.0,1,0,0.7372773368101241,-0.6755902076156602
20.89,22.625,725.5,1,0,0.7343225094356857,-0.6788007455329415
20.92,22.65,731.5,1,0,0.7343225094356857,-0.6788007455329415
21.0,22.69667,735.33,1,0,0.7283709698824006,-0.6851829903263589
21.0,22.82,736.0,1,0,0.7253743710122877,-0.6883545756937538
21.05,23.2925,811.75,1,0,0.7223639620597556,-0.6915130557822693
21.1,23.23,827.67,1,0,0.7223639620597556,-0.6915130557822693
21.2,23.1,776.0,1,0,0.7163019434246544,-0.69779045984168
21.15,23.245,786.75,1,0,0.7163019434246544,-0.69779045984168
21.2,23.4725,818.5,1,0,0.7132504491541816,-0.7009092642998509
21.24,23.55,844.0,1,0,0.7071067811865476,-0.7071067811865475
21.27,23.675,857.75,1,0,0.7040147244559682,-0.7101853756232854
21.34,23.745,892.0,1,0,0.700909264299851,-0.7132504491541815
21.34,23.79,902.0,1,0,0.6977904598416802,-0.7163019434246543
21.39,23.89,877.5,1,0,0.6946583704589971,-0.7193398003386513
21.42,23.9725,868.75,1,0,0.6946583704589971,-0.7193398003386513
21.44,24.05,868.5,1,0,0.6883545756937539,-0.7253743710122876
21.5,24.1,903.0,1,0,0.6851829903263593,-0.7283709698824001
21.55,24.2,928.0,1,0,0.6819983600624985,-0.7313537016191705
21.58,24.2,939.25,1,0,0.6819983600624985,-0.7313537016191705
21.62,24.2925,947.5,1,0,0.6755902076156604,-0.737277336810124
21.7,24.39,965.67,1,0,0.6755902076156604,-0.737277336810124
21.7,24.39,965.0,1,0,0.6723668074346684,-0.7402181274868318
21.72,24.39,970.5,1,0,0.6658816660008343,-0.7460573750616994
21.79,24.46,980.33,1,0,0.6626200482157374,-0.7489557207890022
21.82,24.55,991.5,1,0,0.6593458151000686,-0.7518398074789776
21.84,24.55,1000.0,1,0,0.6560590289905073,-0.754709580222772
21.89,24.6,1001.33,1,0,0.6560590289905073,-0.754709580222772
21.89,24.6,1006.25,1,0,0.6527597524627223,-0.7575649843840497
22.0,24.65,1017.5,1,0,0.6461239796429638,-0.7632324697825289
22.0,24.7,1026.5,1,0,0.6427876096865395,-0.7660444431189779
22.0,24.7,1032.67,1,0,0.6394390019805848,-0.7688418320734595
22.1,24.79,1040.0,1,0,0.6360782202777642,-0.7716245833877198
22.1,24.83,1055.0,1,0,0.6327053285625162,-0.7743926440821856
22.1,24.79,1070.0,1,0,0.6327053285625162,-0.7743926440821856
22.14,24.85,1090.25,1,0,0.6293203910498377,-0.7771459614569707
22.2,24.89,1095.5,1,0,0.6225146366376196,-0.7826081568524139
22.22,24.945,1103.75,1,0,0.6190939493098342,-0.7853169308807447
22.26,25.0,1108.0,1,0,0.6156614753256584,-0.7880107536067219
22.29,25.025,1111.75,1,0,0.6122172800344493,-0.7906895737438434
22.32,25.075,1129.0,1,0,0.6122172800344493,-0.7906895737438434
22.34,25.075,1144.25,1,0,0.6087614290087204,-0.7933533402912353
22.39,25.125,1142.0,1,0,0.6018150231520482,-0.7986355100472929
22.39,25.15,1141.0,1,0,0.5983246005706592,-0.8012538126910606
22.42,25.125,1129.0,1,0,0.5948227867513413,-0.8038568606172173
22.5,25.2,1125.33,1,0,0.5913096483635826,-0.8064446042674824
22.5,25.2,1131.0,1,0,0.5877852522924732,-0.8090169943749473
22.5,25.2,1135.75,1,0,0.5877852522924732,-0.8090169943749473
22.6,25.2,1144.0,1,0,0.5807029557109399,-0.8141155183563191
22.6,25.2,1143.5,1,0,0.5771451900372336,-0.8166415551616789
22.6,25.2,1149.25,1,0,0.5735764363510464,-0.8191520442889916
22.6,25.2,1152.5,1,0,0.5735764363510464,-0.8191520442889916
22.68,25.2675,1167.5,1,0,0.5664062369248332,-0.8241261886220155
22.7,25.29,1166.0,1,0,0.5664062369248332,-0.8241261886220155
22.7,25.29,1178.5,1,0,0.5628049276950687,-0.8265897491271885
22.7,25.29,1195.0,1,0,0.5555702330196022,-0.8314696123025453
22.77,25.29,1202.5,1,0,0.5519369853120583,-0.8338858220671681
22.79,25.29,1211.5,1,0,0.5482932295199138,-0.8362861558477596
22.79,25.1,1215.5,1,0,0.5446390350150269,-0.8386705679454242
22.89,24.6,1192.0,1,0,0.540974471367994,-0.8410390129643924
22.86,24.6475,1139.75,1,0,0.540974471367994,-0.8410390129643924
22.86,24.49667,1119.67,1,0,0.5336145159156117,-0.8457278217039732
22.89,24.295,1105.0,1,0,0.5299192642332049,-0.848048096156426
22.89,24.245,1040.25,1,0,0.5262139236518698,-0.8503522249955627
22.89,24.175,1035.5,1,0,0.5262139236518698,-0.8503522249955627
22.89,24.16667,1023.0,1,0,0.5187732581605218,-0.8549118706729464
22.89,24.05,1016.5,1,0,0.5187732581605218,-0.8549118706729464
22.89,23.89,993.25,1,0,0.5150380749100544,-0.8571673007021122
22.89,23.7925,972.75,1,0,0.5075383629607044,-0.8616291604415256
22.94,23.55,932.5,1,0,0.5037739770455264,-0.8638355052043957
22.93,23.63333,913.33,1,0,0.49999999999999994,-0.8660254037844387
22.92,23.4725,906.5,1,0,0.49621650367520803,-0.8681988144891424
22.92,23.5,898.5,1,0,0.49621650367520803,-0.8681988144891424
22.97,23.525,903.33,1,0,0.49242356010346716,-0.8703556959398997
23.0,23.5,899.75,1,0,0.48480962024633717,-0.8746197071393957
23.0,23.2925,889.0,1,0,0.48098876891938763,-0.8767267557075077
23.0,23.365,883.0,1,0,0.4771587602596086,-0.8788171126619653
23.05,23.295,891.0,1,0,0.4733196671848435,-0.8808907382053855
23.1,23.39,892.0,1,0,0.4694715627858911,-0.8829475928589268
23.1,23.2,845.5,1,0,0.4694715627858911,-0.8829475928589268
23.1,23.2,847.75,1,0,0.4656145203251116,-0.8849876374630418
23.2,23.15,846.0,1,0,0.457873915116957,-0.8890171414857363
23.18,23.1,842.0,1,0,0.45399049973954686,-0.8910065241883678
23.26,23.06667,832.67,1,0,0.45009844103743535,-0.8929789434111368
23.32,23.0475,827.5,1,0,0.446197813109809,-0.894934361602025
23.43,22.92667,829.33,1,0,0.446197813109809,-0.894934361602025
23.46,22.85667,832.0,1,0,0.4422886902190013,-0.8968727415326883
23.52,22.815,834.75,1,0,0.4344452574044172,-0.9006982393225879
23.52,22.6475,832.25,1,0,0.4305110968082951,-0.9025852843498606
23.58,22.6,823.67,1,0,0.42656873990145816,-0.9044551454543681
23.53,22.49667,816.5,1,0,0.4226182617406995,-0.9063077870366499
23.55,22.5225,803.0,1,0,0.41865973753742797,-0.9081431738250814
23.55,22.5,799.0,1,0,0.41865973753742797,-0.9081431738250814
23.5,22.575,794.0,1,0,0.41071885261347724,-0.9117620435770886
23.52,22.6,785.5,1,0,0.40673664307580043,-0.9135454576426008
23.5,22.7,790.0,1,0,0.4027466898587373,-0.9153114791194471
23.55,22.65,798.5,1,0,0.4027466898587373,-0.9153114791194471
23.5,22.63333,795.33,1,0,0.3947438563842674,-0.9187912101488982
23.6,22.7,789.75,1,0,0.3947438563842674,-0.9187912101488982
23.6,22.63333,796.0,1,0,0.39073112848927416,-0.9205048534524402
23.6,22.55,792.0,1,0,0.3826834323650899,-0.9238795325112867
23.6,22.65,794.0,1,0,0.37864861735243294,-0.9255405040175664
23.6,22.55,803.25,1,0,0.37460659341591224,-0.9271838545667873
23.65,22.55,806.0,1,0,0.3705574375098363,-0.9288095528719242
23.62,22.5725,812.25,1,0,0.36650122672429714,-0.9304175679820246
23.7,22.745,812.25,1,0,0.36650122672429714,-0.9304175679820246
23.67,22.85667,806.0,1,0,0.3583679495453002,-0.9335804264972017
23.68,22.79,801.75,1,0,0.35429103799771605,-0.9351352096860116
23.68,22.745,795.75,1,0,0.35020738125946754,-0.9366721892483976
23.7,22.945,804.5,0,0,0.35020738125946754,-0.9366721892483976
23.7,23.06667,814.33,0,0,0.3420201433256689,-0.9396926207859083
23.7,22.89,829.5,0,0,0.3420201433256689,-0.9396926207859083
23.72,22.79,838.75,0,0,0.33791671800332695,-0.9411760152563706
23.7,22.82333,836.0,0,0,0.32969064526278735,-0.9440890203927842
23.72,22.815,835.0,0,0,0.32556815445715703,-0.9455185755993167
23.72,22.815,835.0,0,0,0.32143946530316175,-0.9469301294951056
23.79,22.79,836.5,0,0,0.31730465640509214,-0.9483236552061993
23.79,22.79,834.75,0,0,0.31730465640509214,-0.9483236552061993
23.79,22.79,829.0,0,0,0.3131638064837494,-0.949699126201877
23.79,22.7225,830.25,0,0,0.30486429902801077,-0.9523957996432784
23.79,22.7,833.5,0,0,0.30070579950427334,-0.9537169507482268
23.79,22.7,829.5,0,0,0.296541574975571,-0.9550199444571866
23.82,22.7225,824.0,0,0,0.29237170472273705,-0.9563047559630354
23.89,22.7,824.33,0,0,0.28819626813408905,-0.9575713608048145
23.86,22.675,826.75,0,0,0.28819626813408905,-0.9575713608048145
23.89,22.7,830.0,0,0,0.2840153447039226,-0.958819734868193
23.89,22.7,827.33,0,0,0.27563735581699966,-0.9612616959383187
23.89,22.7,828.5,0,0,0.27144044986507415,-0.9624552364536473
23.89,22.65,825.25,0,0,0.267238376078257,-0.963630453208623
23.96,22.63333,819.33,0,0,0.2630312144579752,-0.9647873238288129
23.92,22.6,823.5,0,0,0.2630312144579752,-0.9647873238288129
23.97,22.6,822.0,0,0,0.258819045102521,-0.9659258262890682
23.96,22.56667,824.33,0,0,0.25038000405444133,-0.9681476403781077
23.94,22.575,827.5,0,0,0.24615329302899322,-0.9692309097067543
23.94,22.575,828.75,0,0,0.24192189559966773,-0.9702957262759965
23.94,22.6,826.5,0,0,0.23768589232617293,-0.9713420698132614
24.0,22.5,829.0,0,0,0.23344536385590553,-0.9723699203976766
24.0,22.5,827.0,0,0,0.23344536385590553,-0.9723699203976766
24.0,22.5,823.5,0,0,0.22495105434386478,-0.9743700647852352
24.0,22.5,813.25,0,0,0.22069743502150113,-0.9753423205085127
24.0,22.5,801.0,0,0,0.21643961393810318,-0.9762960071199333
24.05,22.5,802.0,0,0,0.21643961393810318,-0.9762960071199333
24.05,22.5,801.5,0,0,0.20791169081775931,-0.9781476007338057
24.07,22.46333,799.67,0,0,0.20791169081775931,-0.9781476007338057
24.08,22.4725,794.5,0,0,0.2036417511401777,-0.9790454724845838
24.08,22.4725,790.0,0,0,0.19509032201612816,-0.9807852804032304
24.1,22.5,786.0,0,0,0.19080899537654497,-0.981627183447664
24.1,22.42667,786.33,0,0,0.18652403600873463,-0.9824503977255098
24.1,22.39,791.33,0,0,0.18223552549214772,-0.9832549075639545
24.1,22.4725,969.5,0,0,0.17794354547384186,-0.9840406976462909
24.1,22.42667,791.0,0,0,0.17794354547384186,-0.9840406976462909
24.1,22.4175,756.75,0,0,0.1693495038490248,-0.9855560590580777
24.1,22.4175,757.25,0,0,0.1650476058606781,-0.9862856015372313
24.1,22.39,760.5,0,0,0.16074256560382594,-0.9869963665602319
24.1,22.42667,761.67,0,0,0.16074256560382594,-0.9869963665602319
24.1,22.39,921.5,0,0,0.15212338618991708,-0.9883615104677607
24.1,22.4725,902.25,0,0,0.15212338618991708,-0.9883615104677607
24.1,22.39,877.5,0,0,0.14780941112961038,-0.9890158633619168
24.1,22.4175,880.25,0,0,0.13917310096006574,-0.9902680687415703
24.1,22.46333,866.0,0,0,0.13485093027372358,-0.9908658973868821
24.1,22.5,861.5,0,0,0.13052619222005157,-0.9914448613738104
24.1,22.445,852.0,0,0,0.12619896913583,-0.992004949679715
24.1,22.42667,845.0,0,0,0.12619896913583,-0.992004949679715
24.1,22.5,830.75,0,0,0.12186934340514755,-0.992546151641322
24.1,22.5,830.67,0,0,0.11320321376790689,-0.9935718556765875
24.1,22.5,814.25,0,0,0.10886687485196457,-0.9940563382223196
24.1,22.5,799.5,0,0,0.10452846326765373,-0.9945218953682733
24.03,22.5,796.33,0,0,0.10018806161207594,-0.9949685182509117
24.05,22.445,797.0,0,0,0.09584575252022391,-0.9953961983671789
24.03,22.5,803.0,0,0,0.09584575252022391,-0.9953961983671789
24.1,22.55,810.0,0,0,0.09150161866340258,-0.9958049275746617
24.02,22.5,821.0,0,0,0.08280820751220419,-0.9965655024977614
24.0,22.5,815.25,0,0,0.07845909572784507,-0.996917333733128
24.0,22.5,799.5,0,0,0.07410849019539963,-0.9972501850994856
24.0,22.55,808.75,0,0,0.06975647374412552,-0.9975640502598242
23.89,22.6,796.0,0,0,0.06975647374412552,-0.9975640502598242
23.92,22.625,798.0,0,0,0.06540312923014312,-0.9978589232386035
23.92,22.625,801.0,0,0,0.05669278756337765,-0.9983916705573488
23.96,22.6,797.0,0,0,0.05233595624294381,-0.9986295347545738
23.96,22.6,804.33,0,0,0.04797812852134419,-0.9988483864849507
24.0,22.6,806.0,0,0,0.04361938736533607,-0.9990482215818578
23.96,22.6,800.0,0,0,0.03925981575906895,-0.9992290362407229
23.96,22.6,782.0,0,0,0.03925981575906895,-0.9992290362407229
23.93,22.6,781.33,0,0,0.03053851320982266,-0.9995335908367129
23.94,22.6,783.0,0,0,0.026176948307873423,-0.9996573249755573
24.0,22.7,779.0,0,0,0.021814885034560774,-0.9997620270799091
23.97,22.7,778.0,0,0,0.021814885034560774,-0.9997620270799091
23.94,22.7,779.0,0,0,0.013089595571344636,-0.999914327574007
23.94,22.7,777.0,0,0,0.013089595571344636,-0.999914327574007
23.97,22.65,773.25,0,0,0.008726535498374403,-0.9999619230641713
24.0,22.6,770.0,0,0,1.2246467991473532e-16,-1.0
24.0,22.63333,771.0,0,0,-0.004363309284746176,-0.9999904807207345
24.0,22.6,770.0,0,0,-0.008726535498373713,-0.9999619230641713
24.0,22.66667,766.33,0,0,-0.013089595571344391,-0.999914327574007
24.0,22.7,767.0,0,0,-0.017452406437283192,-0.9998476951563913
24.0,22.7,767.0,0,0,-0.017452406437283192,-0.9998476951563913
24.0,22.7,761.25,0,0,-0.026176948307873177,-0.9996573249755573
24.0,22.7,760.33,0,0,-0.030538513209822857,-0.9995335908367129
24.02,22.675,757.0,0,0,-0.0348994967025009,-0.9993908270190958
24.0,22.7,756.33,0,0,-0.0348994967025009,-0.9993908270190958
24.05,22.675,756.5,0,0,-0.04361938736533627,-0.9990482215818578
24.08,22.675,753.25,0,0,-0.04361938736533627,-0.9990482215818578
24.03,22.63333,750.67,0,0,-0.04797812852134395,-0.9988483864849507
24.08,22.675,746.5,0,0,-0.056692787563376965,-0.9983916705573489
24.1,22.7,746.5,0,0,-0.06104853953485694,-0.9981347984218669
24.1,22.7,745.25,0,0,-0.06540312923014287,-0.9978589232386035
24.1,22.7,749.0,0,0,-0.06975647374412483,-0.9975640502598243
24.1,22.7,745.0,0,0,-0.06975647374412483,-0.9975640502598243
24.12,22.7,739.75,0,0,-0.07410849019539939,-0.9972501850994856
24.1,22.7,738.5,0,0,-0.08280820751220438,-0.9965655024977614
24.1,22.7,735.5,0,0,-0.08715574274765794,-0.9961946980917455
24.1,22.7,735.0,0,0,-0.09150161866340234,-0.9958049275746618
24.15,22.7,729.25,0,0,-0.0958457525202241,-0.9953961983671787
24.2,22.65,734.25,0,0,-0.10018806161207613,-0.9949685182509117
24.2,22.66667,730.67,0,0,-0.10018806161207613,-0.9949685182509117
24.14,22.7,730.0,0,0,-0.10452846326765305,-0.9945218953682734
24.18,22.7,728.0,0,0,-0.11320321376790664,-0.9935718556765875
24.13,22.7,724.25,0,0,-0.1175373974578373,-0.9930684569549263
24.17,22.7,726.0,0,0,-0.12186934340514774,-0.992546151641322
24.2,22.7,729.0,0,0,-0.12619896913582976,-0.992004949679715
24.2,22.7,729.75,0,0,-0.12619896913582976,-0.992004949679715
24.2,22.7,727.75,0,0,-0.13052619222005132,-0.9914448613738105
24.2,22.7,724.0,0,0,-0.13917310096006552,-0.9902680687415703
24.23,22.73,718.67,0,0,-0.1434926219911791,-0.9896513868196702
24.2,22.7,723.5,0,0,-0.1478094111296106,-0.9890158633619168
24.2,22.7,725.0,0,0,-0.15212338618991642,-0.9883615104677608
24.2,22.7,722.0,0,0,-0.15643446504023073,-0.9876883405951378
24.2,22.7,725.25,0,0,-0.15643446504023073,-0.9876883405951378
24.2,22.7,722.25,0,0,-0.16504760586067743,-0.9862856015372314
24.2,22.7,723.0,0,0,-0.16934950384902456,-0.9855560590580777
24.18,22.7,726.5,0,0,-0.17364817766693047,-0.984807753012208
24.2,22.7,726.33,0,0,-0.17364817766693047,-0.984807753012208
24.2,23.0225,722.0,0,0,-0.18223552549214703,-0.9832549075639546
24.29,23.62667,728.67,1,0,-0.18223552549214703,-0.9832549075639546
24.32,23.4925,740.5,1,0,-0.18652403600873482,-0.9824503977255097
24.36,23.23,739.33,1,0,-0.19509032201612792,-0.9807852804032305
24.39,23.2725,840.75,1,0,-0.19936793441719658,-0.9799247046208297
24.39,22.99667,754.33,1,0,-0.20364175114017746,-0.9790454724845838
24.39,23.34,756.5,1,0,-0.20791169081775907,-0.9781476007338057
24.36,23.46,763.67,1,0,-0.21217767215644617,-0.9772311064626789
24.29,23.4725,812.75,1,0,-0.21217767215644617,-0.9772311064626789
24.32,23.4725,823.0,1,0,-0.22069743502150088,-0.9753423205085128
24.29,23.39,817.67,1,0,-0.22495105434386498,-0.9743700647852352
24.34,23.39,817.5,1,0,-0.22920039092241387,-0.9733792584604485
24.32,23.39,818.0,1,0,-0.22920039092241387,-0.9733792584604485
24.29,23.29,863.5,1,0,-0.23768589232617313,-0.9713420698132614
24.39,23.3925,852.5,1,0,-0.23768589232617313,-0.9713420698132614
24.34,23.5,805.0,0,0,-0.2419218955996675,-0.9702957262759965
24.39,23.4175,795.25,0,0,-0.25038000405444155,-0.9681476403781077
24.36,23.35667,780.33,0,0,-0.25460194820552745,-0.9670459389139432
24.32,23.35667,760.33,0,0,-0.25881904510252035,-0.9659258262890684
24.32,23.39,758.5,0,0,-0.26303121445797495,-0.9647873238288129
24.34,23.39,759.5,0,0,-0.26303121445797495,-0.9647873238288129
24.29,23.39,760.25,0,0,-0.2672383760782568,-0.9636304532086231
24.29,23.39,751.0,0,0,-0.275637355816999,-0.9612616959383189
24.29,23.39,746.0,0,0,-0.27982901403099203,-0.9600498543859287
24.29,23.445,750.0,0,0,-0.28401534470392237,-0.9588197348681932
24.29,23.39,754.5,0,0,-0.2881962681340892,-0.9575713608048144
24.29,23.42667,749.67,0,0,-0.2923717047227364,-0.9563047559630355
24.29,23.5,749.0,0,0,-0.2923717047227364,-0.9563047559630355
24.29,23.5,744.0,0,0,-0.29654157497557115,-0.9550199444571865
24.29,23.5,748.0,0,0,-0.3048642990280105,-0.9523957996432785
24.24,23.434,738.5,0,0,-0.30901699437494773,-0.9510565162951535
24.29,23.5,740.67,0,0,-0.3131638064837496,-0.949699126201877
24.22,23.5,745.0,0,0,-0.3173046564050919,-0.9483236552061994
24.2,23.5,740.0,0,0,-0.3173046564050919,-0.9483236552061994
24.2,23.5,729.75,0,0,-0.3214394653031611,-0.9469301294951058
24.2,23.5,735.0,0,0,-0.32969064526278713,-0.9440890203927843
24.2,23.5,742.33,0,0,-0.3338068592337705,-0.9426414910921785
24.2,23.5,745.25,0,0,-0.33791671800332673,-0.9411760152563707
24.2,23.5,747.75,0,0,-0.34202014332566866,-0.9396926207859084
24.2,23.5,736.5,0,0,-0.34611705707749263,-0.9381913359224843
24.2,23.5,733.75,0,0,-0.34611705707749263,-0.9381913359224843
24.2,23.5,738.0,0,0,-0.35429103799771583,-0.9351352096860117
24.2,23.55,733.0,1,0,-0.35836794954530043,-0.9335804264972017
24.2,23.7,734.0,0,0,-0.3624380382837015,-0.9320078692827986
24.2,23.745,729.0,0,0,-0.3624380382837015,-0.9320078692827986
24.2,23.69667,724.67,1,0,-0.37055743750983644,-0.9288095528719241
24.2,23.675,718.5,1,0,-0.37055743750983644,-0.9288095528719241
24.2,23.65,718.5,1,0,-0.374606593415912,-0.9271838545667874
24.2,23.7,717.5,1,0,-0.3826834323650892,-0.923879532511287
24.2,23.7,712.33,1,0,-0.38671096163682067,-0.9222009716704518
24.2,23.675,701.5,1,0,-0.39073112848927355,-0.9205048534524404
24.2,23.7,697.67,1,0,-0.3947438563842668,-0.9187912101488985
24.2,23.7,698.75,1,0,-0.3987490689252463,-0.917060074385124
24.2,23.745,697.25,1,0,-0.3987490689252463,-0.917060074385124
24.2,23.8425,693.75,0,0,-0.4067366430757998,-0.9135454576426011
24.2,23.815,688.75,0,0,-0.410718852613477,-0.9117620435770887
24.2,23.84,694.0,0,0,-0.41469324265623897,-0.9099612708765432
24.2,23.89,694.0,0,0,-0.41469324265623897,-0.9099612708765432
24.18,23.89,691.75,0,0,-0.4226182617406993,-0.90630778703665
24.1,23.89,689.0,0,0,-0.4226182617406993,-0.90630778703665
24.15,23.89,691.25,0,0,-0.42656873990145794,-0.9044551454543682
24.1,23.89,689.0,0,0,-0.434445257404417,-0.900698239322588
24.1,23.92667,689.0,0,0,-0.43837114678907707,-0.8987940462991671
24.1,24.2975,694.5,0,0,-0.44228869021900147,-0.8968727415326883
24.1,24.1,691.0,0,0,-0.44619781310980877,-0.8949343616020251
24.07,24.1,685.0,0,0,-0.44619781310980877,-0.8949343616020251
24.1,24.1,681.25,0,0,-0.45009844103743474,-0.8929789434111371
24.08,24.125,680.5,0,0,-0.4578739151169568,-0.8890171414857364
24.0,24.1,679.33,0,0,-0.4617486132350337,-0.8870108331782218
24.0,24.1,679.33,0,0,-0.46561452032511136,-0.8849876374630419
24.02,24.1,681.5,0,0,-0.46947156278589086,-0.8829475928589269
24.0,24.1,672.5,0,0,-0.47331966718484325,-0.8808907382053857
24.0,24.1,669.0,0,0,-0.47331966718484325,-0.8808907382053857
24.0,24.125,665.0,0,0,-0.4771587602596084,-0.8788171126619654
24.0,24.16667,663.67,0,0,-0.48480962024633695,-0.8746197071393959
24.0,24.15,660.25,0,0,-0.488621241496955,-0.8724960070727971
24.0,24.175,668.0,0,0,-0.49242356010346694,-0.8703556959398998
23.94,24.2,665.0,0,0,-0.4962165036752078,-0.8681988144891425
23.96,24.2,662.0,0,0,-0.4962165036752078,-0.8681988144891425
23.94,24.2,657.75,0,0,-0.5000000000000001,-0.8660254037844386
23.89,24.2,660.75,0,0,-0.5075383629607039,-0.8616291604415259
23.89,24.2,661.0,0,0,-0.5112930860770523,-0.8594064115014526
23.89,24.2225,655.5,0,0,-0.5150380749100542,-0.8571673007021123
23.89,24.2,654.0,0,0,-0.5187732581605212,-0.8549118706729467
23.89,24.2675,649.0,0,0,-0.5224985647159487,-0.8526401643540923
23.89,24.245,647.5,0,0,-0.5224985647159487,-0.8526401643540923
23.89,24.2,641.0,0,0,-0.5299192642332048,-0.8480480961564261
23.89,24.245,643.5,0,0,-0.5336145159156115,-0.8457278217039733
23.89,24.26,637.33,0,0,-0.5372996083468236,-0.8433914458128858
23.86,24.26,639.0,0,0,-0.5372996083468236,-0.8433914458128858
23.87,24.272,641.25,0,0,-0.5446390350150271,-0.838670567945424
23.82,24.2225,638.6,0,0,-0.5446390350150271,-0.838670567945424
23.79,24.2,637.67,0,0,-0.5482932295199135,-0.8362861558477597
23.84,24.245,636.5,0,0,-0.5555702330196023,-0.8314696123025452
23.79,24.2,631.5,0,0,-0.5591929034707467,-0.8290375725550417
23.79,24.2,626.5,0,0,-0.5628049276950682,-0.8265897491271889
23.79,24.2,626.33,0,0,-0.5664062369248329,-0.8241261886220156
23.79,24.2,627.75,0,0,-0.5699967625963029,-0.8216469379421637
23.79,24.2,627.0,0,0,-0.5699967625963029,-0.8216469379421637
23.79,24.2,618.67,0,0,-0.5771451900372334,-0.816641555161679
23.79,24.2,615.0,0,0,-0.5807029557109398,-0.8141155183563192
23.79,24.2,617.5,0,0,-0.5842496656374342,-0.8115739819650124
23.79,24.2,618.0,0,0,-0.5842496656374342,-0.8115739819650124
23.77,24.2225,615.5,0,0,-0.5913096483635824,-0.8064446042674825
23.74,24.2,615.5,0,0,-0.5913096483635824,-0.8064446042674825
23.77,24.2675,610.0,0,0,-0.5948227867513415,-0.8038568606172172
23.7,24.29,609.33,0,0,-0.601815023152048,-0.798635510047293
23.72,24.29,610.5,0,0,-0.6052939880428946,-0.7960020025346218
23.7,24.29,606.75,0,0,-0.6087614290087207,-0.7933533402912352
23.7,24.29,601.0,0,0,-0.6122172800344491,-0.7906895737438435
23.7,24.29,600.0,0,0,-0.6122172800344491,-0.7906895737438435
23.7,24.43,599.67,1,0,-0.6156614753256578,-0.7880107536067222
23.6,24.445,602.5,0,0,-0.6225146366376194,-0.782608156852414
23.6,24.5,603.67,0,0,-0.6259234721840587,-0.779884483092882
23.6,24.6,600.5,0,0,-0.6293203910498376,-0.7771459614569708
23.6,24.7,599.0,0,0,-0.6327053285625159,-0.7743926440821857
23.52,24.7225,593.25,0,0,-0.6360782202777636,-0.7716245833877202
23.5,24.89,590.0,0,0,-0.6360782202777636,-0.7716245833877202
23.39,24.84,582.0,0,0,-0.6394390019805846,-0.7688418320734597
23.39,24.89,583.0,0,0,-0.646123979642964,-0.7632324697825288
23.34,24.945,579.0,0,0,-0.6494480483301835,-0.760405965600031
23.29,25.0,576.5,0,0,-0.6527597524627221,-0.7575649843840498
23.29,25.1,585.0,0,0,-0.6560590289905074,-0.7547095802227719
23.29,25.33333,584.0,0,0,-0.6560590289905074,-0.7547095802227719
23.2,25.39,592.0,0,0,-0.6593458151000688,-0.7518398074789774
23.2,25.29,592.0,0,0,-0.6658816660008345,-0.7460573750616993
23.2,25.29,588.0,0,0,-0.6691306063588582,-0.7431448254773942
23.2,25.29,587.33,0,0,-0.6723668074346678,-0.7402181274868322
23.2,25.29,587.0,0,0,-0.6755902076156598,-0.7372773368101244
23.2,25.29,586.5,0,0,-0.6788007455329418,-0.7343225094356856
23.2,25.29,583.0,0,0,-0.6788007455329418,-0.7343225094356856
23.2,25.29,583.0,0,0,-0.6851829903263588,-0.7283709698824006
